"object_id","record_type","category","internal_name","published_name","description","source_method","source_parameters","icon_path","bundle","width","height","evidence","version_source","source_file"
"6d34291b1a886201","search_resource","dungeons","shouweilongdan_bg","","","Mazmorras y actividades","","analisis/catalogos/contact-sheets/shouweilongdan_bg__res__dragoneggactivity__shouweilongdan_bg_1024_tex__149aeabefd.png","res/dragoneggactivity/shouweilongdan_bg_1024_tex.assetbundle","994","573","True","Google Play LDPlayer","analisis/catalogos/object-search-database.csv"
"eb3ee43b78532718","search_resource","dungeons","shuxingfengelie","","","Mazmorras y actividades","","analisis/catalogos/contact-sheets/shuxingfengelie__atlas__advancedungeon__c665ba2660.png","atlas/advancedungeon.assetbundle","412","36","True","Google Play LDPlayer","analisis/catalogos/object-search-database.csv"
"cf50dbb5ad973f08","search_resource","dungeons","sl_diaochahengxian_icon_9S","","","Mazmorras y actividades","","analisis/catalogos/contact-sheets/sl_diaochahengxian_icon_9S__atlas__boss__955b601466.png","atlas/boss.assetbundle","31","8","True","Google Play LDPlayer","analisis/catalogos/object-search-database.csv"
"25093586029878c6","search_resource","dungeons","SXSL-hongbao","","","Mazmorras y actividades","","analisis/catalogos/contact-sheets/SXSL-hongbao__atlas__boss__0e5f42d2a9.png","atlas/boss.assetbundle","46","65","True","Google Play LDPlayer","analisis/catalogos/object-search-database.csv"
"4646a49b5a44dd4b","search_resource","dungeons","temp1","","","Mazmorras y actividades","","analisis/catalogos/contact-sheets/temp1__atlas__horseactivityweima__394ca3e7a3.png","atlas/horseactivityweima.assetbundle","31","30","True","Google Play LDPlayer","analisis/catalogos/object-search-database.csv"
"be6b019ec1143773","search_resource","dungeons","temp2","","","Mazmorras y actividades","","analisis/catalogos/contact-sheets/temp2__atlas__horseactivityweima__55fa6280d6.png","atlas/horseactivityweima.assetbundle","32","31","True","Google Play LDPlayer","analisis/catalogos/object-search-database.csv"
"6b77a2dfefcc7403","search_resource","dungeons","temp3","","","Mazmorras y actividades","","analisis/catalogos/contact-sheets/temp3__atlas__horseactivityweima__2cffe54ad1.png","atlas/horseactivityweima.assetbundle","32","25","True","Google Play LDPlayer","analisis/catalogos/object-search-database.csv"
"ed35e26de4a1621b","search_resource","dungeons","temp4","","","Mazmorras y actividades","","analisis/catalogos/contact-sheets/temp4__atlas__horseactivityweima__78570ba2df.png","atlas/horseactivityweima.assetbundle","32","31","True","Google Play LDPlayer","analisis/catalogos/object-search-database.csv"
"8efc23cafebe3aab","search_resource","dungeons","tianmajingji_daojudi_bg","","","Mazmorras y actividades","","analisis/catalogos/contact-sheets/tianmajingji_daojudi_bg__atlas__horseactivityweima__31a4c22d18.png","atlas/horseactivityweima.assetbundle","105","36","True","Google Play LDPlayer","analisis/catalogos/object-search-database.csv"
"87b24798ef772b5e","search_resource","dungeons","tianmajingji_jiantou_bg","","","Mazmorras y actividades","","analisis/catalogos/contact-sheets/tianmajingji_jiantou_bg__atlas__horseactivityweima__8d59b2350c.png","atlas/horseactivityweima.assetbundle","34","24","True","Google Play LDPlayer","analisis/catalogos/object-search-database.csv"
"c81e7dfac3bda095","search_resource","dungeons","tianmajingji_shijian_bg","","","Mazmorras y actividades","","analisis/catalogos/contact-sheets/tianmajingji_shijian_bg__atlas__horseactivityweima__8e80932d64.png","atlas/horseactivityweima.assetbundle","24","24","True","Google Play LDPlayer","analisis/catalogos/object-search-database.csv"
"4205abd18447e554","search_resource","dungeons","tianmajingji_shijiandi_bg","","","Mazmorras y actividades","","analisis/catalogos/contact-sheets/tianmajingji_shijiandi_bg__atlas__horseactivityweima__ff96f96423.png","atlas/horseactivityweima.assetbundle","30","30","True","Google Play LDPlayer","analisis/catalogos/object-search-database.csv"
"806a349764bf0786","search_resource","dungeons","tianmajingji_xian_bg","","","Mazmorras y actividades","","analisis/catalogos/contact-sheets/tianmajingji_xian_bg__atlas__horseactivityweima__81f5ef6523.png","atlas/horseactivityweima.assetbundle","7","20","True","Google Play LDPlayer","analisis/catalogos/object-search-database.csv"
"ba90c87cc55463db","search_resource","dungeons","tiantianfanli_daojutubiaodi_bg_H3S","","","Mazmorras y actividades","","analisis/catalogos/contact-sheets/tiantianfanli_daojutubiaodi_bg_H3S__atlas__realm__74a630cf11.png","atlas/realm.assetbundle","44","34","True","Google Play LDPlayer","analisis/catalogos/object-search-database.csv"
"703964686896f820","search_resource","dungeons","tips_bg","","","Mazmorras y actividades","","analisis/catalogos/contact-sheets/tips_bg__atlas__activitynewrank__cb9614e9b5.png","atlas/activitynewrank.assetbundle","358","427","True","Google Play LDPlayer","analisis/catalogos/object-search-database.csv"
"164e29f55247bc1b","search_resource","dungeons","tongxingzheng_diban_bg","","","Mazmorras y actividades","","analisis/catalogos/contact-sheets/tongxingzheng_diban_bg__atlas__afireactivity__51ee435564.png","atlas/afireactivity.assetbundle","362","512","True","Google Play LDPlayer","analisis/catalogos/object-search-database.csv"
"b7993f3f83cc2709","search_resource","dungeons","tongxingzheng_huizhang1_icon","","","Mazmorras y actividades","","analisis/catalogos/contact-sheets/tongxingzheng_huizhang1_icon__atlas__afireactivity__8afa6c1785.png","atlas/afireactivity.assetbundle","120","127","True","Google Play LDPlayer","analisis/catalogos/object-search-database.csv"
"0e0a02d61e66ef0f","search_resource","dungeons","tongxingzheng_huizhang2_icon","","","Mazmorras y actividades","","analisis/catalogos/contact-sheets/tongxingzheng_huizhang2_icon__atlas__afireactivity__40ef328ac7.png","atlas/afireactivity.assetbundle","119","127","True","Google Play LDPlayer","analisis/catalogos/object-search-database.csv"
"362305605c903439","search_resource","dungeons","txk01","","","Mazmorras y actividades","","analisis/catalogos/contact-sheets/txk01__atlas__advancedungeon__4475610822.png","atlas/advancedungeon.assetbundle","75","89","True","Google Play LDPlayer","analisis/catalogos/object-search-database.csv"
"3814449e9c9d4f67","search_resource","dungeons","vip_diban_bg03_9s","","","Mazmorras y actividades","","analisis/catalogos/contact-sheets/vip_diban_bg03_9s__atlas__doublecardactivity__d0b1be4bd5.png","atlas/doublecardactivity.assetbundle","24","15","True","Google Play LDPlayer","analisis/catalogos/object-search-database.csv"
"a6f99426920995d6","search_resource","dungeons","vip_jindudi_bar_9s","","","Mazmorras y actividades","","analisis/catalogos/contact-sheets/vip_jindudi_bar_9s__atlas__dragoneggactivity__7bed0b11ff.png","atlas/dragoneggactivity.assetbundle","7","16","True","Google Play LDPlayer","analisis/catalogos/object-search-database.csv"
"ff8f8570e5e3b4de","search_resource","dungeons","vip_xian_huang_icon_9S","","","Mazmorras y actividades","","analisis/catalogos/contact-sheets/vip_xian_huang_icon_9S__atlas__doublecardactivity__2a5bf430c2.png","atlas/doublecardactivity.assetbundle","138","8","True","Google Play LDPlayer","analisis/catalogos/object-search-database.csv"
"f2f4d4a2b155ff90","search_resource","dungeons","vip_xian_icon","","","Mazmorras y actividades","","analisis/catalogos/contact-sheets/vip_xian_icon__atlas__boss__47441ffa78.png","atlas/boss.assetbundle","132","8","True","Google Play LDPlayer","analisis/catalogos/object-search-database.csv"
"62d80a722b593968","search_resource","dungeons","vip_xian_icon_9S","","","Mazmorras y actividades","","analisis/catalogos/contact-sheets/vip_xian_icon_9S__atlas__teamdungeon__f66b3632f7.png","atlas/teamdungeon.assetbundle","44","8","True","Google Play LDPlayer","analisis/catalogos/object-search-database.csv"
"71757a456dc73f9c","search_resource","dungeons","vip_xian_icon_9S","","","Mazmorras y actividades","","analisis/catalogos/contact-sheets/vip_xian_icon_9S__atlas__boss__41c5c67b20.png","atlas/boss.assetbundle","44","8","True","Google Play LDPlayer","analisis/catalogos/object-search-database.csv"
"8867a0aebe20be85","search_resource","dungeons","vip_xian_icon_9S","","","Mazmorras y actividades","","analisis/catalogos/contact-sheets/vip_xian_icon_9S__atlas__advancedungeon__9e0aa227c2.png","atlas/advancedungeon.assetbundle","44","8","True","Google Play LDPlayer","analisis/catalogos/object-search-database.csv"
"9712efb373e2a028","search_resource","dungeons","wanbaoge_duihuakuang_9S","","","Mazmorras y actividades","","analisis/catalogos/contact-sheets/wanbaoge_duihuakuang_9S__atlas__activitytrial__056bc1453a.png","atlas/activitytrial.assetbundle","40","16","True","Google Play LDPlayer","analisis/catalogos/object-search-database.csv"
"19d33ef5136b68ec","search_resource","dungeons","wanbaoge_xiaodiban_bg_H3S","","","Mazmorras y actividades","","analisis/catalogos/contact-sheets/wanbaoge_xiaodiban_bg_H3S__atlas__activitytrial__e04085a145.png","atlas/activitytrial.assetbundle","22","21","True","Google Play LDPlayer","analisis/catalogos/object-search-database.csv"
"de6a4d8be24e2ff3","search_resource","dungeons","wanmengzhengfeng_boss_01","","","Mazmorras y actividades","","analisis/catalogos/contact-sheets/wanmengzhengfeng_boss_01__atlas__nationwar__dbdea0959b.png","atlas/nationwar.assetbundle","70","60","True","Google Play LDPlayer","analisis/catalogos/object-search-database.csv"
"d2064fbd55ef61f4","search_resource","dungeons","wanmengzhengfeng_boss_02","","","Mazmorras y actividades","","analisis/catalogos/contact-sheets/wanmengzhengfeng_boss_02__atlas__nationwar__44f879f78f.png","atlas/nationwar.assetbundle","52","54","True","Google Play LDPlayer","analisis/catalogos/object-search-database.csv"
"e926dd4f54d69971","search_resource","dungeons","wanmengzhengfeng_boss_03","","","Mazmorras y actividades","","analisis/catalogos/contact-sheets/wanmengzhengfeng_boss_03__atlas__nationwar__79ec33b825.png","atlas/nationwar.assetbundle","41","46","True","Google Play LDPlayer","analisis/catalogos/object-search-database.csv"
"7a777f801f72aa62","search_resource","dungeons","wanmengzhengfeng_boss_icon_bt","","","Mazmorras y actividades","","analisis/catalogos/contact-sheets/wanmengzhengfeng_boss_icon_bt__atlas__nationwar__e46e9856e9.png","atlas/nationwar.assetbundle","16","18","True","Google Play LDPlayer","analisis/catalogos/object-search-database.csv"
"021220a52534ed18","search_resource","dungeons","wanmengzhengfeng_boss_yuandi","","","Mazmorras y actividades","","analisis/catalogos/contact-sheets/wanmengzhengfeng_boss_yuandi__atlas__nationwar__00adc6434a.png","atlas/nationwar.assetbundle","96","95","True","Google Play LDPlayer","analisis/catalogos/object-search-database.csv"
"2d1d28f286b1a67f","search_resource","dungeons","wanmengzhengfeng_boss_yuandi_zs01","","","Mazmorras y actividades","","analisis/catalogos/contact-sheets/wanmengzhengfeng_boss_yuandi_zs01__atlas__nationwar__78eeb913ab.png","atlas/nationwar.assetbundle","67","9","True","Google Play LDPlayer","analisis/catalogos/object-search-database.csv"
"f2575c85ce65b536","search_resource","dungeons","wanmengzhengfeng_boss_yuandi_zs02","","","Mazmorras y actividades","","analisis/catalogos/contact-sheets/wanmengzhengfeng_boss_yuandi_zs02__atlas__nationwar__9b8d258278.png","atlas/nationwar.assetbundle","32","11","True","Google Play LDPlayer","analisis/catalogos/object-search-database.csv"
"2d9ed0d6210d103e","search_resource","dungeons","WFYSBg01","","","Mazmorras y actividades","","analisis/catalogos/contact-sheets/WFYSBg01__atlas__daily__ecb133c9c3.png","atlas/daily.assetbundle","30","30","True","Google Play LDPlayer","analisis/catalogos/object-search-database.csv"
"517ddc05f471e0a5","search_resource","dungeons","WFYSBg02","","","Mazmorras y actividades","","analisis/catalogos/contact-sheets/WFYSBg02__atlas__daily__8620ce31d4.png","atlas/daily.assetbundle","30","30","True","Google Play LDPlayer","analisis/catalogos/object-search-database.csv"
"2ddddd7e20f152ae","search_resource","dungeons","WFYSBg03","","","Mazmorras y actividades","","analisis/catalogos/contact-sheets/WFYSBg03__atlas__daily__f26c8cdcee.png","atlas/daily.assetbundle","30","30","True","Google Play LDPlayer","analisis/catalogos/object-search-database.csv"
"7994541e648fa60d","search_resource","dungeons","wgsbqbg","","","Mazmorras y actividades","","analisis/catalogos/contact-sheets/wgsbqbg__atlas__boss__cc67ef714a.png","atlas/boss.assetbundle","83","31","True","Google Play LDPlayer","analisis/catalogos/object-search-database.csv"
"db2b3b73ac791460","search_resource","dungeons","wuhidiaoluo_zhuangshixian_bg_9S","","","Mazmorras y actividades","","analisis/catalogos/contact-sheets/wuhidiaoluo_zhuangshixian_bg_9S__atlas__dragoneggactivity__f263154532.png","atlas/dragoneggactivity.assetbundle","108","10","True","Google Play LDPlayer","analisis/catalogos/object-search-database.csv"
"dbe6ede6121d4e92","search_resource","dungeons","wuhidiaoluo_zhuangshixian_bg_9S","","","Mazmorras y actividades","","analisis/catalogos/contact-sheets/wuhidiaoluo_zhuangshixian_bg_9S__atlas__danceactivity__af9b06c75a.png","atlas/danceactivity.assetbundle","75","10","True","Google Play LDPlayer","analisis/catalogos/object-search-database.csv"
"f061f661fcb56ea0","search_resource","dungeons","wuhuipaihang_diban_bg_9S","","","Mazmorras y actividades","","analisis/catalogos/contact-sheets/wuhuipaihang_diban_bg_9S__atlas__danceactivity__5aa6f4a95a.png","atlas/danceactivity.assetbundle","44","303","True","Google Play LDPlayer","analisis/catalogos/object-search-database.csv"
"a7303a3fe25da27c","search_resource","dungeons","wuhuipaihang_diban_bg_9S","","","Mazmorras y actividades","","analisis/catalogos/contact-sheets/wuhuipaihang_diban_bg_9S__atlas__centuryloveactivity__17d006a4ba.png","atlas/centuryloveactivity.assetbundle","44","303","True","Google Play LDPlayer","analisis/catalogos/object-search-database.csv"
"f05eea385f289a33","search_resource","dungeons","wuhuipaihang_xian1_bg_H3S","","","Mazmorras y actividades","","analisis/catalogos/contact-sheets/wuhuipaihang_xian1_bg_H3S__atlas__danceactivity__a1611e0a09.png","atlas/danceactivity.assetbundle","2","1","True","Google Play LDPlayer","analisis/catalogos/object-search-database.csv"
"7acd5e08e5b5ecfe","search_resource","dungeons","wuhuipaihang_xian1_bg_H3S","","","Mazmorras y actividades","","analisis/catalogos/contact-sheets/wuhuipaihang_xian1_bg_H3S__atlas__centuryloveactivity__32900905c1.png","atlas/centuryloveactivity.assetbundle","2","1","True","Google Play LDPlayer","analisis/catalogos/object-search-database.csv"
"f3eeeddeedaf5f56","search_resource","dungeons","wuhuipaihang_xian2_H3S","","","Mazmorras y actividades","","analisis/catalogos/contact-sheets/wuhuipaihang_xian2_H3S__atlas__danceactivity__66165224d0.png","atlas/danceactivity.assetbundle","40","10","True","Google Play LDPlayer","analisis/catalogos/object-search-database.csv"
"6fa73f4c2391e872","search_resource","dungeons","wuhuipaihang_xian3_H3S","","","Mazmorras y actividades","","analisis/catalogos/contact-sheets/wuhuipaihang_xian3_H3S__atlas__danceactivity__e1a2403383.png","atlas/danceactivity.assetbundle","22","8","True","Google Play LDPlayer","analisis/catalogos/object-search-database.csv"
"2ef2834a4129a649","search_resource","dungeons","wuhuipaihang_xian3_H3S","","","Mazmorras y actividades","","analisis/catalogos/contact-sheets/wuhuipaihang_xian3_H3S__atlas__centuryloveactivity__320bae0164.png","atlas/centuryloveactivity.assetbundle","22","8","True","Google Play LDPlayer","analisis/catalogos/object-search-database.csv"
"1542c125309536bc","search_resource","dungeons","wuhuipaihang_xian4_bg_H3S","","","Mazmorras y actividades","","analisis/catalogos/contact-sheets/wuhuipaihang_xian4_bg_H3S__atlas__danceactivity__7afdd809da.png","atlas/danceactivity.assetbundle","2","1","True","Google Play LDPlayer","analisis/catalogos/object-search-database.csv"
"bf8ba9fb4329bb02","search_resource","dungeons","wuhuipaihang_xian4_bg_H3S","","","Mazmorras y actividades","","analisis/catalogos/contact-sheets/wuhuipaihang_xian4_bg_H3S__atlas__centuryloveactivity__83eaa0cefd.png","atlas/centuryloveactivity.assetbundle","2","1","True","Google Play LDPlayer","analisis/catalogos/object-search-database.csv"
"59a721fda43e1d32","search_resource","dungeons","wuhuipaihang_yeqian_btn","","","Mazmorras y actividades","","analisis/catalogos/contact-sheets/wuhuipaihang_yeqian_btn__atlas__danceactivity__797c1874b3.png","atlas/danceactivity.assetbundle","206","93","True","Google Play LDPlayer","analisis/catalogos/object-search-database.csv"
"130c94d26bc8178c","search_resource","dungeons","wuhuipaihang_yeqian_btn","","","Mazmorras y actividades","","analisis/catalogos/contact-sheets/wuhuipaihang_yeqian_btn__atlas__centuryloveactivity__ac505b60eb.png","atlas/centuryloveactivity.assetbundle","206","93","True","Google Play LDPlayer","analisis/catalogos/object-search-database.csv"
"5572e7de0132c7c3","search_resource","dungeons","xian01","","","Mazmorras y actividades","","analisis/catalogos/contact-sheets/xian01__atlas__afireactivity5__72aa6748a7.png","atlas/afireactivity5.assetbundle","3","1","True","Google Play LDPlayer","analisis/catalogos/object-search-database.csv"
"40a2455063431ff6","search_resource","dungeons","xian02","","","Mazmorras y actividades","","analisis/catalogos/contact-sheets/xian02__atlas__afireactivity5__9498e09d24.png","atlas/afireactivity5.assetbundle","3","1","True","Google Play LDPlayer","analisis/catalogos/object-search-database.csv"
"a614c862ad76aceb","search_resource","dungeons","xianlingmijing_baoxiang01_dakai_icon","","","Mazmorras y actividades","","analisis/catalogos/contact-sheets/xianlingmijing_baoxiang01_dakai_icon__atlas__dungeonpirate__8460fc63a7.png","atlas/dungeonpirate.assetbundle","36","30","True","Google Play LDPlayer","analisis/catalogos/object-search-database.csv"
"fb980980f61b114a","search_resource","dungeons","xianlingmijing_baoxiang01_icon","","","Mazmorras y actividades","","analisis/catalogos/contact-sheets/xianlingmijing_baoxiang01_icon__atlas__teamdungeon__25030091e5.png","atlas/teamdungeon.assetbundle","37","28","True","Google Play LDPlayer","analisis/catalogos/object-search-database.csv"
"8c3a10378c542d63","search_resource","dungeons","xianlingmijing_baoxiang01_icon","","","Mazmorras y actividades","","analisis/catalogos/contact-sheets/xianlingmijing_baoxiang01_icon__atlas__dungeonpirate__c1248f4b56.png","atlas/dungeonpirate.assetbundle","37","28","True","Google Play LDPlayer","analisis/catalogos/object-search-database.csv"
"32943b60e430ec02","search_resource","dungeons","xianlingmijing_baoxiang02_dakai_icon","","","Mazmorras y actividades","","analisis/catalogos/contact-sheets/xianlingmijing_baoxiang02_dakai_icon__atlas__dungeonpirate__4c8c5d3129.png","atlas/dungeonpirate.assetbundle","36","32","True","Google Play LDPlayer","analisis/catalogos/object-search-database.csv"
"928aac5b2a0d6cca","search_resource","dungeons","xianlingmijing_baoxiang02_icon","","","Mazmorras y actividades","","analisis/catalogos/contact-sheets/xianlingmijing_baoxiang02_icon__atlas__dungeonpirate__28884828cc.png","atlas/dungeonpirate.assetbundle","36","28","True","Google Play LDPlayer","analisis/catalogos/object-search-database.csv"
"bba2eb01370955ce","search_resource","dungeons","xianlingmijing_baoxiang03_icon","","","Mazmorras y actividades","","analisis/catalogos/contact-sheets/xianlingmijing_baoxiang03_icon__atlas__dungeonpirate__08e3ae7fc7.png","atlas/dungeonpirate.assetbundle","37","28","True","Google Play LDPlayer","analisis/catalogos/object-search-database.csv"
"b37c31f2ae83bd62","search_resource","dungeons","xianlingmijing_baoxiang04_icon","","","Mazmorras y actividades","","analisis/catalogos/contact-sheets/xianlingmijing_baoxiang04_icon__atlas__dungeonpirate__26fe882ef2.png","atlas/dungeonpirate.assetbundle","36","28","True","Google Play LDPlayer","analisis/catalogos/object-search-database.csv"
"52c5b74cc50ac551","search_resource","dungeons","xianlingmijing_biaoqianjian_icon","","","Mazmorras y actividades","","analisis/catalogos/contact-sheets/xianlingmijing_biaoqianjian_icon__atlas__dungeonpirate__15afe45ad7.png","atlas/dungeonpirate.assetbundle","21","24","True","Google Play LDPlayer","analisis/catalogos/object-search-database.csv"
"0c760670e3617231","search_resource","dungeons","xianlingmijing_chakan_icon","","","Mazmorras y actividades","","analisis/catalogos/contact-sheets/xianlingmijing_chakan_icon__atlas__dungeonpirate__bb7e84caee.png","atlas/dungeonpirate.assetbundle","36","23","True","Google Play LDPlayer","analisis/catalogos/object-search-database.csv"
"a91ddce383263224","search_resource","dungeons","xianlingmijing_chakan_icon","","","Mazmorras y actividades","","analisis/catalogos/contact-sheets/xianlingmijing_chakan_icon__atlas__teamdungeon__620b38c35b.png","atlas/teamdungeon.assetbundle","36","23","True","Google Play LDPlayer","analisis/catalogos/object-search-database.csv"
"223bc72742bac1ab","search_resource","dungeons","xianlingmijing_dianzan_icon","","","Mazmorras y actividades","","analisis/catalogos/contact-sheets/xianlingmijing_dianzan_icon__atlas__teamdungeon__82ba2cf381.png","atlas/teamdungeon.assetbundle","32","30","True","Google Play LDPlayer","analisis/catalogos/object-search-database.csv"
"92d9a7c8ce238687","search_resource","dungeons","xianlingmijing_dianzan_icon","","","Mazmorras y actividades","","analisis/catalogos/contact-sheets/xianlingmijing_dianzan_icon__atlas__dungeonpirate__3c01bfeed5.png","atlas/dungeonpirate.assetbundle","32","30","True","Google Play LDPlayer","analisis/catalogos/object-search-database.csv"
"d254511ae2119df7","search_resource","dungeons","xianlingmijing_dikuang_bg_9s","","","Mazmorras y actividades","","analisis/catalogos/contact-sheets/xianlingmijing_dikuang_bg_9s__atlas__teamdungeon__fc00cd7f86.png","atlas/teamdungeon.assetbundle","4","4","True","Google Play LDPlayer","analisis/catalogos/object-search-database.csv"
"32e36d27f66d8a3c","search_resource","dungeons","xianlingmijing_dikuang_bg_9s","","","Mazmorras y actividades","","analisis/catalogos/contact-sheets/xianlingmijing_dikuang_bg_9s__atlas__dungeonpirate__c9b8dacd19.png","atlas/dungeonpirate.assetbundle","4","4","True","Google Play LDPlayer","analisis/catalogos/object-search-database.csv"
"6ede17beb9a5b259","search_resource","dungeons","xianlingmijing_jian_icon","","","Mazmorras y actividades","","analisis/catalogos/contact-sheets/xianlingmijing_jian_icon__atlas__teamdungeon__dbbe9a7c76.png","atlas/teamdungeon.assetbundle","64","88","True","Google Play LDPlayer","analisis/catalogos/object-search-database.csv"
"32519784da423dfa","search_resource","dungeons","xianlingmijing_jian_icon","","","Mazmorras y actividades","","analisis/catalogos/contact-sheets/xianlingmijing_jian_icon__atlas__dungeonpirate__bba87d8984.png","atlas/dungeonpirate.assetbundle","64","88","True","Google Play LDPlayer","analisis/catalogos/object-search-database.csv"
"9dc24c8203bb72b3","search_resource","dungeons","xianlingmijing_paihangbnag_icon","","","Mazmorras y actividades","","analisis/catalogos/contact-sheets/xianlingmijing_paihangbnag_icon__atlas__teamdungeon__5ee3452546.png","atlas/teamdungeon.assetbundle","51","50","True","Google Play LDPlayer","analisis/catalogos/object-search-database.csv"
"1dabc96f6b16e00b","search_resource","dungeons","xianlingmijing_paihangbnag_icon","","","Mazmorras y actividades","","analisis/catalogos/contact-sheets/xianlingmijing_paihangbnag_icon__atlas__dungeonpirate__c9f0573b68.png","atlas/dungeonpirate.assetbundle","51","50","True","Google Play LDPlayer","analisis/catalogos/object-search-database.csv"
"06911d8773044e64","search_resource","dungeons","xianlingmijing_zhuanpan01_bg","","","Mazmorras y actividades","","analisis/catalogos/contact-sheets/xianlingmijing_zhuanpan01_bg__atlas__dungeonpirate__1d45ca66f9.png","atlas/dungeonpirate.assetbundle","282","78","True","Google Play LDPlayer","analisis/catalogos/object-search-database.csv"
"e9e9794ea2444b4b","search_resource","dungeons","xianlingmijing_zhuanpanxuanzhong_bg","","","Mazmorras y actividades","","analisis/catalogos/contact-sheets/xianlingmijing_zhuanpanxuanzhong_bg__atlas__teamdungeon__44146ffc5f.png","atlas/teamdungeon.assetbundle","247","218","True","Google Play LDPlayer","analisis/catalogos/object-search-database.csv"
"d96fc305f9684cca","search_resource","dungeons","xianlingmijing_zhuanpanxuanzhong_bg","","","Mazmorras y actividades","","analisis/catalogos/contact-sheets/xianlingmijing_zhuanpanxuanzhong_bg__atlas__dungeonpirate__38366380bb.png","atlas/dungeonpirate.assetbundle","247","218","True","Google Play LDPlayer","analisis/catalogos/object-search-database.csv"
"c7585186b78eb72c","search_resource","dungeons","xianlingmijing_zuocedaojishi_bg","","","Mazmorras y actividades","","analisis/catalogos/contact-sheets/xianlingmijing_zuocedaojishi_bg__atlas__dungeonpirate__4d43def859.png","atlas/dungeonpirate.assetbundle","194","73","True","Google Play LDPlayer","analisis/catalogos/object-search-database.csv"
"e044574e0135d435","search_resource","dungeons","xiershenyu_blueline_bg_9S","","","Mazmorras y actividades","","analisis/catalogos/contact-sheets/xiershenyu_blueline_bg_9S__atlas__boss__4d2ea3fdfa.png","atlas/boss.assetbundle","2","24","True","Google Play LDPlayer","analisis/catalogos/object-search-database.csv"
"ed6b4385d1f35bea","search_resource","dungeons","xiershenyu_blueline_bg1_9S","","","Mazmorras y actividades","","analisis/catalogos/contact-sheets/xiershenyu_blueline_bg1_9S__atlas__boss__eb3d55d4b7.png","atlas/boss.assetbundle","201","128","True","Google Play LDPlayer","analisis/catalogos/object-search-database.csv"
"7928cda2a0c035e5","search_resource","dungeons","xiershenyu_diban04_bg_9s","","","Mazmorras y actividades","","analisis/catalogos/contact-sheets/xiershenyu_diban04_bg_9s__atlas__realm__baf42941d4.png","atlas/realm.assetbundle","38","38","True","Google Play LDPlayer","analisis/catalogos/object-search-database.csv"
"7ae4ea71b08b8dda","search_resource","dungeons","xiershenyu_guang","","","Mazmorras y actividades","","analisis/catalogos/contact-sheets/xiershenyu_guang__atlas__realm__d6b151d2d2.png","atlas/realm.assetbundle","465","29","True","Google Play LDPlayer","analisis/catalogos/object-search-database.csv"
"937379e6ae0395d7","search_resource","dungeons","xiershenyu_icon_baihu","","","Mazmorras y actividades","","analisis/catalogos/contact-sheets/xiershenyu_icon_baihu__atlas__realm__d4609ea961.png","atlas/realm.assetbundle","56","57","True","Google Play LDPlayer","analisis/catalogos/object-search-database.csv"
"de9e11df45e07594","search_resource","dungeons","xiershenyu_icon_jiahao","","","Mazmorras y actividades","","analisis/catalogos/contact-sheets/xiershenyu_icon_jiahao__atlas__realm__0b2e373b9b.png","atlas/realm.assetbundle","33","33","True","Google Play LDPlayer","analisis/catalogos/object-search-database.csv"
"8a77865980fc8850","search_resource","dungeons","xiershenyu_icon_qinglong","","","Mazmorras y actividades","","analisis/catalogos/contact-sheets/xiershenyu_icon_qinglong__atlas__realm__c2ffc4dc4c.png","atlas/realm.assetbundle","56","57","True","Google Play LDPlayer","analisis/catalogos/object-search-database.csv"
"9ecbeae4be8e5f9b","search_resource","dungeons","xiershenyu_icon_xuanwu","","","Mazmorras y actividades","","analisis/catalogos/contact-sheets/xiershenyu_icon_xuanwu__atlas__realm__8d77ea36c8.png","atlas/realm.assetbundle","56","57","True","Google Play LDPlayer","analisis/catalogos/object-search-database.csv"
"4be651353f90f99a","search_resource","dungeons","xiershenyu_icon_zhuque","","","Mazmorras y actividades","","analisis/catalogos/contact-sheets/xiershenyu_icon_zhuque__atlas__realm__5898723468.png","atlas/realm.assetbundle","56","58","True","Google Play LDPlayer","analisis/catalogos/object-search-database.csv"
"10e212b9eb7ec163","search_resource","dungeons","xiershenyu_jingying_bg_9s","","","Mazmorras y actividades","","analisis/catalogos/contact-sheets/xiershenyu_jingying_bg_9s__atlas__boss__235af24b22.png","atlas/boss.assetbundle","8","8","True","Google Play LDPlayer","analisis/catalogos/object-search-database.csv"
"0613653f327e9b00","search_resource","dungeons","xiershenyu_kapai_wu_bg_9S","","","Mazmorras y actividades","","analisis/catalogos/contact-sheets/xiershenyu_kapai_wu_bg_9S__atlas__boss__5712df7a9c.png","atlas/boss.assetbundle","48","48","True","Google Play LDPlayer","analisis/catalogos/object-search-database.csv"
"a66e1a240c166ac7","search_resource","dungeons","xiershenyu_kapai09_btn","","","Mazmorras y actividades","","analisis/catalogos/contact-sheets/xiershenyu_kapai09_btn__atlas__realm__4b7375e695.png","atlas/realm.assetbundle","126","146","True","Google Play LDPlayer","analisis/catalogos/object-search-database.csv"
"75dfc5c398855c0e","search_resource","dungeons","xiershenyu_landi_H3S","","","Mazmorras y actividades","","analisis/catalogos/contact-sheets/xiershenyu_landi_H3S__atlas__boss__34583d0f0d.png","atlas/boss.assetbundle","10","374","True","Google Play LDPlayer","analisis/catalogos/object-search-database.csv"
