"menu_id","entry_type","section","category","subcategory","entry_name","entry_count","source_file","bundle","bytes","version_source","evidence"
"menu-b01455f321c37f4c","logic_entry","Dungeons-Activities","Dungeons-Activities","","data_activitynewrank_en__activityTime","1","analisis/system-map/system-map.csv","logic/lua_config_module_1.assetbundle","889","Google Play LDPlayer","extraÃ­do del cliente"
"menu-ab7a1229aa176d17","logic_entry","Dungeons-Activities","Dungeons-Activities","","data_activitynewrank_en__activityTime","1","analisis/system-map/system-map.csv","logic/lua_config_module_en_1.assetbundle","956","Google Play LDPlayer","extraÃ­do del cliente"
"menu-44831823b065058c","logic_entry","Dungeons-Activities","Dungeons-Activities","","data_activitynewrank_en__activityTime","1","analisis/system-map/system-map.csv","logic/lua_config_module_id_1.assetbundle","927","Google Play LDPlayer","extraÃ­do del cliente"
"menu-6e93c2a4a17f43dd","logic_entry","Dungeons-Activities","Dungeons-Activities","","data_activitynewrank_en__activityTime","1","analisis/system-map/system-map.csv","logic/lua_config_module_ru_1.assetbundle","1126","Google Play LDPlayer","extraÃ­do del cliente"
"menu-dc1640eb698b74e5","logic_entry","Dungeons-Activities","Dungeons-Activities","","data_activitynewrank_en__newRank","1","analisis/system-map/system-map.csv","logic/lua_config_module_1.assetbundle","10146","Google Play LDPlayer","extraÃ­do del cliente"
"menu-9575d22a77e3695a","logic_entry","Dungeons-Activities","Dungeons-Activities","","data_activitynewrank_en__newRank","1","analisis/system-map/system-map.csv","logic/lua_config_module_en_1.assetbundle","10636","Google Play LDPlayer","extraÃ­do del cliente"
"menu-2176586837dc061b","logic_entry","Dungeons-Activities","Dungeons-Activities","","data_activitynewrank_en__newRank","1","analisis/system-map/system-map.csv","logic/lua_config_module_id_1.assetbundle","10600","Google Play LDPlayer","extraÃ­do del cliente"
"menu-0c45d4c567d3f949","logic_entry","Dungeons-Activities","Dungeons-Activities","","data_activitynewrank_en__newRank","1","analisis/system-map/system-map.csv","logic/lua_config_module_ru_1.assetbundle","12786","Google Play LDPlayer","extraÃ­do del cliente"
"menu-26bd902139f8d406","logic_entry","Dungeons-Activities","Dungeons-Activities","","data_activitynewrank_en__strongLink","1","analisis/system-map/system-map.csv","logic/lua_config_module_1.assetbundle","4141","Google Play LDPlayer","extraÃ­do del cliente"
"menu-d5bf9e9a1523e93b","logic_entry","Dungeons-Activities","Dungeons-Activities","","data_activitynewrank_en__strongLink","1","analisis/system-map/system-map.csv","logic/lua_config_module_en_1.assetbundle","4249","Google Play LDPlayer","extraÃ­do del cliente"
"menu-d8226dd7688554c9","logic_entry","Dungeons-Activities","Dungeons-Activities","","data_activitynewrank_en__strongLink","1","analisis/system-map/system-map.csv","logic/lua_config_module_id_1.assetbundle","4302","Google Play LDPlayer","extraÃ­do del cliente"
"menu-61a801f14f3fbc76","logic_entry","Dungeons-Activities","Dungeons-Activities","","data_activitynewrank_en__strongLink","1","analisis/system-map/system-map.csv","logic/lua_config_module_ru_1.assetbundle","4824","Google Play LDPlayer","extraÃ­do del cliente"
"menu-1cbb5e0e6e9d73e1","logic_entry","Dungeons-Activities","Dungeons-Activities","","data_activitynewrank_en__strongLink_old","1","analisis/system-map/system-map.csv","logic/lua_config_module_1.assetbundle","4141","Google Play LDPlayer","extraÃ­do del cliente"
"menu-1c59a22f8c46f0fc","logic_entry","Dungeons-Activities","Dungeons-Activities","","data_activitynewrank_en__strongLink_old","1","analisis/system-map/system-map.csv","logic/lua_config_module_en_1.assetbundle","4247","Google Play LDPlayer","extraÃ­do del cliente"
"menu-7ade24d9c0e9e987","logic_entry","Dungeons-Activities","Dungeons-Activities","","data_activitynewrank_en__strongLink_old","1","analisis/system-map/system-map.csv","logic/lua_config_module_id_1.assetbundle","4294","Google Play LDPlayer","extraÃ­do del cliente"
"menu-0cf08f03d566fece","logic_entry","Dungeons-Activities","Dungeons-Activities","","data_activitynewrank_en__strongLink_old","1","analisis/system-map/system-map.csv","logic/lua_config_module_ru_1.assetbundle","4802","Google Play LDPlayer","extraÃ­do del cliente"
"menu-1a8daf6ed2534507","logic_entry","Dungeons-Activities","Dungeons-Activities","","data_activitynewrank_en_old","1","analisis/system-map/system-map.csv","logic/lua_config_module_en_1.assetbundle","343","Google Play LDPlayer","extraÃ­do del cliente"
"menu-e9dd534585dc9116","logic_entry","Dungeons-Activities","Dungeons-Activities","","data_activitynewrank_en_old","1","analisis/system-map/system-map.csv","logic/lua_config_module_id_1.assetbundle","343","Google Play LDPlayer","extraÃ­do del cliente"
"menu-e7a733e340318443","logic_entry","Dungeons-Activities","Dungeons-Activities","","data_activitynewrank_en_old","1","analisis/system-map/system-map.csv","logic/lua_config_module_ru_1.assetbundle","343","Google Play LDPlayer","extraÃ­do del cliente"
"menu-be7ded3262dcac83","logic_entry","Dungeons-Activities","Dungeons-Activities","","data_activitynewrank_en_old__activityTime","1","analisis/system-map/system-map.csv","logic/lua_config_module_en_1.assetbundle","969","Google Play LDPlayer","extraÃ­do del cliente"
"menu-1d5b0cd7ed690c50","logic_entry","Dungeons-Activities","Dungeons-Activities","","data_activitynewrank_en_old__activityTime","1","analisis/system-map/system-map.csv","logic/lua_config_module_id_1.assetbundle","954","Google Play LDPlayer","extraÃ­do del cliente"
"menu-ed89a45e5766435e","logic_entry","Dungeons-Activities","Dungeons-Activities","","data_activitynewrank_en_old__activityTime","1","analisis/system-map/system-map.csv","logic/lua_config_module_ru_1.assetbundle","1157","Google Play LDPlayer","extraÃ­do del cliente"
"menu-c0621b9d0c8af967","logic_entry","Dungeons-Activities","Dungeons-Activities","","data_activitynewrank_en_old__newRank","1","analisis/system-map/system-map.csv","logic/lua_config_module_en_1.assetbundle","10522","Google Play LDPlayer","extraÃ­do del cliente"
"menu-f27cf4295ad99466","logic_entry","Dungeons-Activities","Dungeons-Activities","","data_activitynewrank_en_old__newRank","1","analisis/system-map/system-map.csv","logic/lua_config_module_id_1.assetbundle","10390","Google Play LDPlayer","extraÃ­do del cliente"
"menu-4ca66489be58e7fb","logic_entry","Dungeons-Activities","Dungeons-Activities","","data_activitynewrank_en_old__newRank","1","analisis/system-map/system-map.csv","logic/lua_config_module_ru_1.assetbundle","11360","Google Play LDPlayer","extraÃ­do del cliente"
"menu-d7b07c57c880fdc6","logic_entry","Dungeons-Activities","Dungeons-Activities","","data_activitynewrank_en_old__strongLink","1","analisis/system-map/system-map.csv","logic/lua_config_module_en_1.assetbundle","4240","Google Play LDPlayer","extraÃ­do del cliente"
"menu-56403ac64d506380","logic_entry","Dungeons-Activities","Dungeons-Activities","","data_activitynewrank_en_old__strongLink","1","analisis/system-map/system-map.csv","logic/lua_config_module_id_1.assetbundle","4281","Google Play LDPlayer","extraÃ­do del cliente"
"menu-44ec7572de8fa670","logic_entry","Dungeons-Activities","Dungeons-Activities","","data_activitynewrank_en_old__strongLink","1","analisis/system-map/system-map.csv","logic/lua_config_module_ru_1.assetbundle","4790","Google Play LDPlayer","extraÃ­do del cliente"
"menu-f3b1c010b9a6ecb3","logic_entry","Dungeons-Activities","Dungeons-Activities","","data_activitynewrank_old","1","analisis/system-map/system-map.csv","logic/lua_config_module_en_1.assetbundle","331","Google Play LDPlayer","extraÃ­do del cliente"
"menu-8f0cceebe296f34f","logic_entry","Dungeons-Activities","Dungeons-Activities","","data_activitynewrank_old","1","analisis/system-map/system-map.csv","logic/lua_config_module_id_1.assetbundle","331","Google Play LDPlayer","extraÃ­do del cliente"
"menu-5c28794b925c1aa2","logic_entry","Dungeons-Activities","Dungeons-Activities","","data_activitynewrank_old","1","analisis/system-map/system-map.csv","logic/lua_config_module_ru_1.assetbundle","331","Google Play LDPlayer","extraÃ­do del cliente"
"menu-e103910f9a7df54a","logic_entry","Dungeons-Activities","Dungeons-Activities","","data_activitynewrank_old__activityTime","1","analisis/system-map/system-map.csv","logic/lua_config_module_en_1.assetbundle","963","Google Play LDPlayer","extraÃ­do del cliente"
"menu-d46ff3fd12ad9562","logic_entry","Dungeons-Activities","Dungeons-Activities","","data_activitynewrank_old__activityTime","1","analisis/system-map/system-map.csv","logic/lua_config_module_id_1.assetbundle","948","Google Play LDPlayer","extraÃ­do del cliente"
"menu-097e2d285bbae30a","logic_entry","Dungeons-Activities","Dungeons-Activities","","data_activitynewrank_old__activityTime","1","analisis/system-map/system-map.csv","logic/lua_config_module_ru_1.assetbundle","1151","Google Play LDPlayer","extraÃ­do del cliente"
"menu-94a7cf1c02f97d0a","logic_entry","Dungeons-Activities","Dungeons-Activities","","data_activitynewrank_old__newRank","1","analisis/system-map/system-map.csv","logic/lua_config_module_en_1.assetbundle","10516","Google Play LDPlayer","extraÃ­do del cliente"
"menu-3286de623835b93b","logic_entry","Dungeons-Activities","Dungeons-Activities","","data_activitynewrank_old__newRank","1","analisis/system-map/system-map.csv","logic/lua_config_module_id_1.assetbundle","10557","Google Play LDPlayer","extraÃ­do del cliente"
"menu-44871a9f33759c4a","logic_entry","Dungeons-Activities","Dungeons-Activities","","data_activitynewrank_old__newRank","1","analisis/system-map/system-map.csv","logic/lua_config_module_ru_1.assetbundle","12759","Google Play LDPlayer","extraÃ­do del cliente"
"menu-3a224e6d3a590366","logic_entry","Dungeons-Activities","Dungeons-Activities","","data_activitynewrank_old__strongLink","1","analisis/system-map/system-map.csv","logic/lua_config_module_en_1.assetbundle","4234","Google Play LDPlayer","extraÃ­do del cliente"
"menu-095553cc0122e68c","logic_entry","Dungeons-Activities","Dungeons-Activities","","data_activitynewrank_old__strongLink","1","analisis/system-map/system-map.csv","logic/lua_config_module_id_1.assetbundle","4275","Google Play LDPlayer","extraÃ­do del cliente"
"menu-ec8e69a1c727da78","logic_entry","Dungeons-Activities","Dungeons-Activities","","data_activitynewrank_old__strongLink","1","analisis/system-map/system-map.csv","logic/lua_config_module_ru_1.assetbundle","4784","Google Play LDPlayer","extraÃ­do del cliente"
"menu-650de7880443cd97","logic_entry","Dungeons-Activities","Dungeons-Activities","","data_activitynewrank_ru","1","analisis/system-map/system-map.csv","logic/lua_config_module_1.assetbundle","321","Google Play LDPlayer","extraÃ­do del cliente"
"menu-2f5facdcd2da60c9","logic_entry","Dungeons-Activities","Dungeons-Activities","","data_activitynewrank_ru","1","analisis/system-map/system-map.csv","logic/lua_config_module_en_1.assetbundle","327","Google Play LDPlayer","extraÃ­do del cliente"
"menu-2d417938da525827","logic_entry","Dungeons-Activities","Dungeons-Activities","","data_activitynewrank_ru","1","analisis/system-map/system-map.csv","logic/lua_config_module_id_1.assetbundle","327","Google Play LDPlayer","extraÃ­do del cliente"
"menu-f46c8c6dcdb19068","logic_entry","Dungeons-Activities","Dungeons-Activities","","data_activitynewrank_ru","1","analisis/system-map/system-map.csv","logic/lua_config_module_ru_1.assetbundle","327","Google Play LDPlayer","extraÃ­do del cliente"
"menu-0ebc6b9ebf659140","logic_entry","Dungeons-Activities","Dungeons-Activities","","data_activitynewrank_ru__activityTime","1","analisis/system-map/system-map.csv","logic/lua_config_module_1.assetbundle","889","Google Play LDPlayer","extraÃ­do del cliente"
"menu-189b133099b0b720","logic_entry","Dungeons-Activities","Dungeons-Activities","","data_activitynewrank_ru__activityTime","1","analisis/system-map/system-map.csv","logic/lua_config_module_en_1.assetbundle","956","Google Play LDPlayer","extraÃ­do del cliente"
"menu-bfd40fc653061a20","logic_entry","Dungeons-Activities","Dungeons-Activities","","data_activitynewrank_ru__activityTime","1","analisis/system-map/system-map.csv","logic/lua_config_module_id_1.assetbundle","927","Google Play LDPlayer","extraÃ­do del cliente"
"menu-3bed2714bb7506a5","logic_entry","Dungeons-Activities","Dungeons-Activities","","data_activitynewrank_ru__activityTime","1","analisis/system-map/system-map.csv","logic/lua_config_module_ru_1.assetbundle","1126","Google Play LDPlayer","extraÃ­do del cliente"
"menu-4bd3a7712f111fb8","logic_entry","Dungeons-Activities","Dungeons-Activities","","data_activitynewrank_ru__newRank","1","analisis/system-map/system-map.csv","logic/lua_config_module_1.assetbundle","10146","Google Play LDPlayer","extraÃ­do del cliente"
"menu-073eff6961e6a5e6","logic_entry","Dungeons-Activities","Dungeons-Activities","","data_activitynewrank_ru__newRank","1","analisis/system-map/system-map.csv","logic/lua_config_module_en_1.assetbundle","10636","Google Play LDPlayer","extraÃ­do del cliente"
"menu-7fc4935049be2756","logic_entry","Dungeons-Activities","Dungeons-Activities","","data_activitynewrank_ru__newRank","1","analisis/system-map/system-map.csv","logic/lua_config_module_id_1.assetbundle","10600","Google Play LDPlayer","extraÃ­do del cliente"
"menu-bfd74d880b55d837","logic_entry","Dungeons-Activities","Dungeons-Activities","","data_activitynewrank_ru__newRank","1","analisis/system-map/system-map.csv","logic/lua_config_module_ru_1.assetbundle","12786","Google Play LDPlayer","extraÃ­do del cliente"
"menu-771d0e43140f0edf","logic_entry","Dungeons-Activities","Dungeons-Activities","","data_activitynewrank_ru__strongLink","1","analisis/system-map/system-map.csv","logic/lua_config_module_1.assetbundle","4137","Google Play LDPlayer","extraÃ­do del cliente"
"menu-ba1ec3a2bc23d62b","logic_entry","Dungeons-Activities","Dungeons-Activities","","data_activitynewrank_ru__strongLink","1","analisis/system-map/system-map.csv","logic/lua_config_module_en_1.assetbundle","4243","Google Play LDPlayer","extraÃ­do del cliente"
"menu-e9a7371bf541b155","logic_entry","Dungeons-Activities","Dungeons-Activities","","data_activitynewrank_ru__strongLink","1","analisis/system-map/system-map.csv","logic/lua_config_module_id_1.assetbundle","4290","Google Play LDPlayer","extraÃ­do del cliente"
"menu-2008531bc9b2df07","logic_entry","Dungeons-Activities","Dungeons-Activities","","data_activitynewrank_ru__strongLink","1","analisis/system-map/system-map.csv","logic/lua_config_module_ru_1.assetbundle","4798","Google Play LDPlayer","extraÃ­do del cliente"
"menu-8477b6264c81080d","logic_entry","Dungeons-Activities","Dungeons-Activities","","data_activitynewrank2","1","analisis/system-map/system-map.csv","logic/lua_config_module_1.assetbundle","4639","Google Play LDPlayer","extraÃ­do del cliente"
"menu-5a2573b6f70ab804","logic_entry","Dungeons-Activities","Dungeons-Activities","","data_activitynewrank2","1","analisis/system-map/system-map.csv","logic/lua_config_module_en_1.assetbundle","4804","Google Play LDPlayer","extraÃ­do del cliente"
"menu-66875c6c8622f7ef","logic_entry","Dungeons-Activities","Dungeons-Activities","","data_activitynewrank2","1","analisis/system-map/system-map.csv","logic/lua_config_module_id_1.assetbundle","4813","Google Play LDPlayer","extraÃ­do del cliente"
"menu-5f37e74fc7a24848","logic_entry","Dungeons-Activities","Dungeons-Activities","","data_activitynewrank2","1","analisis/system-map/system-map.csv","logic/lua_config_module_ru_1.assetbundle","5187","Google Play LDPlayer","extraÃ­do del cliente"
"menu-ce182854ee0cced1","logic_entry","Dungeons-Activities","Dungeons-Activities","","data_activitynewrank2_ru","1","analisis/system-map/system-map.csv","logic/lua_config_module_1.assetbundle","4642","Google Play LDPlayer","extraÃ­do del cliente"
"menu-cb2e89b6d7058317","logic_entry","Dungeons-Activities","Dungeons-Activities","","data_activitynewrank2_ru","1","analisis/system-map/system-map.csv","logic/lua_config_module_en_1.assetbundle","4807","Google Play LDPlayer","extraÃ­do del cliente"
"menu-c731b1f5edd7f477","logic_entry","Dungeons-Activities","Dungeons-Activities","","data_activitynewrank2_ru","1","analisis/system-map/system-map.csv","logic/lua_config_module_id_1.assetbundle","4816","Google Play LDPlayer","extraÃ­do del cliente"
"menu-0ac93f9811a7001f","logic_entry","Dungeons-Activities","Dungeons-Activities","","data_activitynewrank2_ru","1","analisis/system-map/system-map.csv","logic/lua_config_module_ru_1.assetbundle","5190","Google Play LDPlayer","extraÃ­do del cliente"
"menu-c76a115a20ecb82b","logic_entry","Dungeons-Activities","Dungeons-Activities","","data_activityRanTxt","1","analisis/system-map/system-map.csv","logic/lua_config_module_1.assetbundle","1903","Google Play LDPlayer","extraÃ­do del cliente"
"menu-61a0e8a80962be65","logic_entry","Dungeons-Activities","Dungeons-Activities","","data_activityRanTxt","1","analisis/system-map/system-map.csv","logic/lua_config_module_en_1.assetbundle","2463","Google Play LDPlayer","extraÃ­do del cliente"
"menu-cb363443b36d918a","logic_entry","Dungeons-Activities","Dungeons-Activities","","data_activityRanTxt","1","analisis/system-map/system-map.csv","logic/lua_config_module_id_1.assetbundle","2218","Google Play LDPlayer","extraÃ­do del cliente"
"menu-d638b124bbb05d35","logic_entry","Dungeons-Activities","Dungeons-Activities","","data_activityRanTxt","1","analisis/system-map/system-map.csv","logic/lua_config_module_ru_1.assetbundle","3775","Google Play LDPlayer","extraÃ­do del cliente"
"menu-31df360b7f60a302","logic_entry","Dungeons-Activities","Dungeons-Activities","","data_advance_dungeon","1","analisis/system-map/system-map.csv","logic/lua_config_module_1.assetbundle","329","Google Play LDPlayer","extraÃ­do del cliente"
"menu-9367966e8fc2e4e5","logic_entry","Dungeons-Activities","Dungeons-Activities","","data_advance_dungeon","1","analisis/system-map/system-map.csv","logic/lua_config_module_en_1.assetbundle","335","Google Play LDPlayer","extraÃ­do del cliente"
"menu-97adfe94e90e7fec","logic_entry","Dungeons-Activities","Dungeons-Activities","","data_advance_dungeon","1","analisis/system-map/system-map.csv","logic/lua_config_module_id_1.assetbundle","335","Google Play LDPlayer","extraÃ­do del cliente"
"menu-bca25f462ed73f02","logic_entry","Dungeons-Activities","Dungeons-Activities","","data_advance_dungeon","1","analisis/system-map/system-map.csv","logic/lua_config_module_ru_1.assetbundle","335","Google Play LDPlayer","extraÃ­do del cliente"
"menu-0bb40480cddcb48b","logic_entry","Dungeons-Activities","Dungeons-Activities","","data_advance_dungeon__chapter","1","analisis/system-map/system-map.csv","logic/lua_config_module_1.assetbundle","3256","Google Play LDPlayer","extraÃ­do del cliente"
"menu-79b0ee42cb3fd473","logic_entry","Dungeons-Activities","Dungeons-Activities","","data_advance_dungeon__chapter","1","analisis/system-map/system-map.csv","logic/lua_config_module_en_1.assetbundle","3352","Google Play LDPlayer","extraÃ­do del cliente"
"menu-32cc5a9959c5f480","logic_entry","Dungeons-Activities","Dungeons-Activities","","data_advance_dungeon__chapter","1","analisis/system-map/system-map.csv","logic/lua_config_module_id_1.assetbundle","3410","Google Play LDPlayer","extraÃ­do del cliente"
"menu-fa6578b7f6e80446","logic_entry","Dungeons-Activities","Dungeons-Activities","","data_advance_dungeon__chapter","1","analisis/system-map/system-map.csv","logic/lua_config_module_ru_1.assetbundle","4003","Google Play LDPlayer","extraÃ­do del cliente"
"menu-1255248c0f39dfbb","logic_entry","Dungeons-Activities","Dungeons-Activities","","data_advance_dungeon__dailyAward","1","analisis/system-map/system-map.csv","logic/lua_config_module_1.assetbundle","88911","Google Play LDPlayer","extraÃ­do del cliente"
"menu-4dd82e588acecc2b","logic_entry","Dungeons-Activities","Dungeons-Activities","","data_advance_dungeon__dailyAward","1","analisis/system-map/system-map.csv","logic/lua_config_module_en_1.assetbundle","88914","Google Play LDPlayer","extraÃ­do del cliente"
"menu-57a8515af7688757","logic_entry","Dungeons-Activities","Dungeons-Activities","","data_advance_dungeon__dailyAward","1","analisis/system-map/system-map.csv","logic/lua_config_module_id_1.assetbundle","88914","Google Play LDPlayer","extraÃ­do del cliente"
"menu-c14f359288a71436","logic_entry","Dungeons-Activities","Dungeons-Activities","","data_advance_dungeon__dailyAward","1","analisis/system-map/system-map.csv","logic/lua_config_module_ru_1.assetbundle","88914","Google Play LDPlayer","extraÃ­do del cliente"
"menu-b07423d5a4fcba0c","logic_entry","Dungeons-Activities","Dungeons-Activities","","data_advance_dungeon__dun","1","analisis/system-map/system-map.csv","logic/lua_config_module_1.assetbundle","18723","Google Play LDPlayer","extraÃ­do del cliente"
"menu-b8b1ef0affe6f7f1","logic_entry","Dungeons-Activities","Dungeons-Activities","","data_advance_dungeon__dun","1","analisis/system-map/system-map.csv","logic/lua_config_module_en_1.assetbundle","18726","Google Play LDPlayer","extraÃ­do del cliente"
"menu-e0ed3c1aafff30bc","logic_entry","Dungeons-Activities","Dungeons-Activities","","data_advance_dungeon__dun","1","analisis/system-map/system-map.csv","logic/lua_config_module_id_1.assetbundle","18726","Google Play LDPlayer","extraÃ­do del cliente"
"menu-1e199f6ef6aac199","logic_entry","Dungeons-Activities","Dungeons-Activities","","data_advance_dungeon__dun","1","analisis/system-map/system-map.csv","logic/lua_config_module_ru_1.assetbundle","18726","Google Play LDPlayer","extraÃ­do del cliente"
"menu-814d6fd4e49ebeb3","logic_entry","Dungeons-Activities","Dungeons-Activities","","data_advance_dungeon__section","1","analisis/system-map/system-map.csv","logic/lua_config_module_1.assetbundle","50718","Google Play LDPlayer","extraÃ­do del cliente"
"menu-d5ffdda23eed28ca","logic_entry","Dungeons-Activities","Dungeons-Activities","","data_advance_dungeon__section","1","analisis/system-map/system-map.csv","logic/lua_config_module_en_1.assetbundle","52041","Google Play LDPlayer","extraÃ­do del cliente"
"menu-f69712c09ca22010","logic_entry","Dungeons-Activities","Dungeons-Activities","","data_advance_dungeon__section","1","analisis/system-map/system-map.csv","logic/lua_config_module_id_1.assetbundle","52401","Google Play LDPlayer","extraÃ­do del cliente"
"menu-5533ebafd3e3c3dd","logic_entry","Dungeons-Activities","Dungeons-Activities","","data_advance_dungeon__section","1","analisis/system-map/system-map.csv","logic/lua_config_module_ru_1.assetbundle","56961","Google Play LDPlayer","extraÃ­do del cliente"
"menu-baf4c1ba50fead2b","logic_entry","Dungeons-Activities","Dungeons-Activities","","data_asura_boss","1","analisis/system-map/system-map.csv","logic/lua_config_module_1.assetbundle","331","Google Play LDPlayer","extraÃ­do del cliente"
"menu-1ab1db1976a9c0ff","logic_entry","Dungeons-Activities","Dungeons-Activities","","data_asura_boss","1","analisis/system-map/system-map.csv","logic/lua_config_module_en_1.assetbundle","337","Google Play LDPlayer","extraÃ­do del cliente"
"menu-2018d649ed3aebd6","logic_entry","Dungeons-Activities","Dungeons-Activities","","data_asura_boss","1","analisis/system-map/system-map.csv","logic/lua_config_module_id_1.assetbundle","337","Google Play LDPlayer","extraÃ­do del cliente"
"menu-e8efb20e67f557e5","logic_entry","Dungeons-Activities","Dungeons-Activities","","data_asura_boss","1","analisis/system-map/system-map.csv","logic/lua_config_module_ru_1.assetbundle","337","Google Play LDPlayer","extraÃ­do del cliente"
"menu-632aa9f942e426b9","logic_entry","Dungeons-Activities","Dungeons-Activities","","data_asura_boss__boxes","1","analisis/system-map/system-map.csv","logic/lua_config_module_1.assetbundle","303","Google Play LDPlayer","extraÃ­do del cliente"
"menu-27a367c72c625eba","logic_entry","Dungeons-Activities","Dungeons-Activities","","data_asura_boss__boxes","1","analisis/system-map/system-map.csv","logic/lua_config_module_en_1.assetbundle","306","Google Play LDPlayer","extraÃ­do del cliente"
"menu-ef71e714444c8e36","logic_entry","Dungeons-Activities","Dungeons-Activities","","data_asura_boss__boxes","1","analisis/system-map/system-map.csv","logic/lua_config_module_id_1.assetbundle","306","Google Play LDPlayer","extraÃ­do del cliente"
"menu-ef4153f9b9c3b552","logic_entry","Dungeons-Activities","Dungeons-Activities","","data_asura_boss__boxes","1","analisis/system-map/system-map.csv","logic/lua_config_module_ru_1.assetbundle","306","Google Play LDPlayer","extraÃ­do del cliente"
"menu-55465e921905e73c","logic_entry","Dungeons-Activities","Dungeons-Activities","","data_asura_boss__dungeons","1","analisis/system-map/system-map.csv","logic/lua_config_module_1.assetbundle","92639","Google Play LDPlayer","extraÃ­do del cliente"
"menu-b85a50a7062e57b1","logic_entry","Dungeons-Activities","Dungeons-Activities","","data_asura_boss__dungeons","1","analisis/system-map/system-map.csv","logic/lua_config_module_en_1.assetbundle","92642","Google Play LDPlayer","extraÃ­do del cliente"
"menu-79209769aaefc3e9","logic_entry","Dungeons-Activities","Dungeons-Activities","","data_asura_boss__dungeons","1","analisis/system-map/system-map.csv","logic/lua_config_module_id_1.assetbundle","92642","Google Play LDPlayer","extraÃ­do del cliente"
"menu-6b281e7280758d0b","logic_entry","Dungeons-Activities","Dungeons-Activities","","data_asura_boss__dungeons","1","analisis/system-map/system-map.csv","logic/lua_config_module_ru_1.assetbundle","92642","Google Play LDPlayer","extraÃ­do del cliente"
"menu-627d920cc9417bd1","logic_entry","Dungeons-Activities","Dungeons-Activities","","data_asura_boss__invest","1","analisis/system-map/system-map.csv","logic/lua_config_module_1.assetbundle","544","Google Play LDPlayer","extraÃ­do del cliente"
"menu-2f2eee34713e85c3","logic_entry","Dungeons-Activities","Dungeons-Activities","","data_asura_boss__invest","1","analisis/system-map/system-map.csv","logic/lua_config_module_en_1.assetbundle","547","Google Play LDPlayer","extraÃ­do del cliente"
"menu-0c67e8bb9435a2d3","logic_entry","Dungeons-Activities","Dungeons-Activities","","data_asura_boss__invest","1","analisis/system-map/system-map.csv","logic/lua_config_module_id_1.assetbundle","547","Google Play LDPlayer","extraÃ­do del cliente"
"menu-cdb13800004aae8e","logic_entry","Dungeons-Activities","Dungeons-Activities","","data_asura_boss__invest","1","analisis/system-map/system-map.csv","logic/lua_config_module_ru_1.assetbundle","547","Google Play LDPlayer","extraÃ­do del cliente"
"menu-575823b513e3ddf0","logic_entry","Dungeons-Activities","Dungeons-Activities","","data_asura_boss__setting","1","analisis/system-map/system-map.csv","logic/lua_config_module_1.assetbundle","633","Google Play LDPlayer","extraÃ­do del cliente"
"menu-0f80fe1e301f815a","logic_entry","Dungeons-Activities","Dungeons-Activities","","data_asura_boss__setting","1","analisis/system-map/system-map.csv","logic/lua_config_module_en_1.assetbundle","636","Google Play LDPlayer","extraÃ­do del cliente"
"menu-f0f68312b85d5e5c","logic_entry","Dungeons-Activities","Dungeons-Activities","","data_asura_boss__setting","1","analisis/system-map/system-map.csv","logic/lua_config_module_id_1.assetbundle","636","Google Play LDPlayer","extraÃ­do del cliente"
"menu-7de025b384e99668","logic_entry","Dungeons-Activities","Dungeons-Activities","","data_asura_boss__setting","1","analisis/system-map/system-map.csv","logic/lua_config_module_ru_1.assetbundle","636","Google Play LDPlayer","extraÃ­do del cliente"
"menu-1a4fb12bca8a22fb","logic_entry","Dungeons-Activities","Dungeons-Activities","","data_asura_boss__types","1","analisis/system-map/system-map.csv","logic/lua_config_module_1.assetbundle","1871","Google Play LDPlayer","extraÃ­do del cliente"
"menu-e6dbcf7123a8344e","logic_entry","Dungeons-Activities","Dungeons-Activities","","data_asura_boss__types","1","analisis/system-map/system-map.csv","logic/lua_config_module_en_1.assetbundle","1874","Google Play LDPlayer","extraÃ­do del cliente"
"menu-d218110659f2893a","logic_entry","Dungeons-Activities","Dungeons-Activities","","data_asura_boss__types","1","analisis/system-map/system-map.csv","logic/lua_config_module_id_1.assetbundle","1874","Google Play LDPlayer","extraÃ­do del cliente"
"menu-8692f558aaff2e2b","logic_entry","Dungeons-Activities","Dungeons-Activities","","data_asura_boss__types","1","analisis/system-map/system-map.csv","logic/lua_config_module_ru_1.assetbundle","1874","Google Play LDPlayer","extraÃ­do del cliente"
"menu-9a12259d49c07499","logic_entry","Dungeons-Activities","Dungeons-Activities","","data_asyncArea__daily_award","1","analisis/system-map/system-map.csv","logic/lua_config_module_1.assetbundle","2684","Google Play LDPlayer","extraÃ­do del cliente"
"menu-c56c02e83c351e91","logic_entry","Dungeons-Activities","Dungeons-Activities","","data_asyncArea__daily_award","1","analisis/system-map/system-map.csv","logic/lua_config_module_en_1.assetbundle","2687","Google Play LDPlayer","extraÃ­do del cliente"
"menu-04cb2b80042899c9","logic_entry","Dungeons-Activities","Dungeons-Activities","","data_asyncArea__daily_award","1","analisis/system-map/system-map.csv","logic/lua_config_module_id_1.assetbundle","2687","Google Play LDPlayer","extraÃ­do del cliente"
"menu-02a0704b2b840abe","logic_entry","Dungeons-Activities","Dungeons-Activities","","data_asyncArea__daily_award","1","analisis/system-map/system-map.csv","logic/lua_config_module_ru_1.assetbundle","2687","Google Play LDPlayer","extraÃ­do del cliente"
