id_registro,tipo_registro,categoria,nombre_interno,nombre_visible,descripcion,fuente_obtencion,parametros_fuente,estado,icono_relativo,bundle_origen,ancho,alto
8eb6ff8f0318e410,icono,pvp-alliance,duorenfuben_jindutiao_fengexian_bg_S3S,,,Alliance / PvP / guerra,,Confirmado en archivos del juego; nombre visible pendiente,analisis/catalogos/contact-sheets/duorenfuben_jindutiao_fengexian_bg_S3S__atlas__pvp3__5653dc6119.png,atlas\pvp3.assetbundle,1,12
b1f8b4a4430e0f44,icono,pvp-alliance,duorenfuben_jindutiao_fengexian_bg_S3S,,,Alliance / PvP / guerra,,Confirmado en archivos del juego; nombre visible pendiente,analisis/catalogos/contact-sheets/duorenfuben_jindutiao_fengexian_bg_S3S__atlas__pvp1__15aee98675.png,atlas\pvp1.assetbundle,1,12
ebec664dee500510,icono,pvp-alliance,gj_szbg,,,Alliance / PvP / guerra,,Confirmado en archivos del juego; nombre visible pendiente,analisis/catalogos/contact-sheets/gj_szbg__atlas__nationwar__04908781ce.png,atlas\nationwar.assetbundle,36,36
a2bd2a2b68041fc8,icono,pvp-alliance,gonghuigouhuo_liebiao_bg_9s,,,Alliance / PvP / guerra,,Confirmado en archivos del juego; nombre visible pendiente,analisis/catalogos/contact-sheets/gonghuigouhuo_liebiao_bg_9s__atlas__pvp1__438d966899.png,atlas\pvp1.assetbundle,4,4
83d76508dc9a1d28,icono,pvp-alliance,guaiwu_dengji_bg,,,Alliance / PvP / guerra,,Confirmado en archivos del juego; nombre visible pendiente,analisis/catalogos/contact-sheets/guaiwu_dengji_bg__atlas__nationwar__a438efc728.png,atlas\nationwar.assetbundle,43,16
bf5789e2e908079a,icono,pvp-alliance,huobi_biaoti_bg02_H3S,,,Alliance / PvP / guerra,,Confirmado en archivos del juego; nombre visible pendiente,analisis/catalogos/contact-sheets/huobi_biaoti_bg02_H3S__atlas__pvp1__656b8bce62.png,atlas\pvp1.assetbundle,110,38
a9a381a9a73ddc38,icono,pvp-alliance,loading_jindutiao_bg_H3S,,,Alliance / PvP / guerra,,Confirmado en archivos del juego; nombre visible pendiente,analisis/catalogos/contact-sheets/loading_jindutiao_bg_H3S__atlas__nationwar__62d7db25c0.png,atlas\nationwar.assetbundle,8,9
54df235ee288f21d,icono,pvp-alliance,loading_jindutiao_huang_H3S,,,Alliance / PvP / guerra,,Confirmado en archivos del juego; nombre visible pendiente,analisis/catalogos/contact-sheets/loading_jindutiao_huang_H3S__atlas__nationwar__af7eaf7054.png,atlas\nationwar.assetbundle,8,8
a7407fd031c66385,icono,pvp-alliance,Pie,,,Alliance / PvP / guerra,,Confirmado en archivos del juego; nombre visible pendiente,analisis/catalogos/contact-sheets/Pie__atlas__campwar__77ecad6327.png,atlas\campwar.assetbundle,66,63
149ec799b547c638,icono,pvp-alliance,rongyaozhanchang_duizhandi_hong_bg,,,Alliance / PvP / guerra,,Confirmado en archivos del juego; nombre visible pendiente,analisis/catalogos/contact-sheets/rongyaozhanchang_duizhandi_hong_bg__atlas__pvp3__5195752fe2.png,atlas\pvp3.assetbundle,668,50
fb2b1ee44969bd11,icono,pvp-alliance,rongyaozhanchang_duizhandi_lan_bg,,,Alliance / PvP / guerra,,Confirmado en archivos del juego; nombre visible pendiente,analisis/catalogos/contact-sheets/rongyaozhanchang_duizhandi_lan_bg__atlas__pvp3__378467a90e.png,atlas\pvp3.assetbundle,668,50
0450a87d46b98b1c,icono,pvp-alliance,rongyaozhanchang_jifen_icon,,,Alliance / PvP / guerra,,Confirmado en archivos del juego; nombre visible pendiente,analisis/catalogos/contact-sheets/rongyaozhanchang_jifen_icon__atlas__pvp3__a7b2f2c4d5.png,atlas\pvp3.assetbundle,50,47
fc5f902a07cc7055,icono,pvp-alliance,rongyaozhanchang_mvpdi_bg,,,Alliance / PvP / guerra,,Confirmado en archivos del juego; nombre visible pendiente,analisis/catalogos/contact-sheets/rongyaozhanchang_mvpdi_bg__atlas__pvp3__6a6f331ca5.png,atlas\pvp3.assetbundle,589,148
799ef877ce5dee13,icono,pvp-alliance,rongyaozhanchang_shanghai_icon,,,Alliance / PvP / guerra,,Confirmado en archivos del juego; nombre visible pendiente,analisis/catalogos/contact-sheets/rongyaozhanchang_shanghai_icon__atlas__pvp3__56462dbdf9.png,atlas\pvp3.assetbundle,40,46
3c880d5c4fa72040,icono,pvp-alliance,rongyaozhanchang_smvpdi_bg,,,Alliance / PvP / guerra,,Confirmado en archivos del juego; nombre visible pendiente,analisis/catalogos/contact-sheets/rongyaozhanchang_smvpdi_bg__atlas__pvp3__6c7284eb8a.png,atlas\pvp3.assetbundle,589,148
07da624a2501dd3c,icono,pvp-alliance,rongyaozhanchang_xialajiantou_bg,,,Alliance / PvP / guerra,,Confirmado en archivos del juego; nombre visible pendiente,analisis/catalogos/contact-sheets/rongyaozhanchang_xialajiantou_bg__atlas__pvp3__2cd06f8208.png,atlas\pvp3.assetbundle,28,20
c0c7c8a667d98ab7,icono,pvp-alliance,shengyukuangmai_jianglijiantou_bg,,,Alliance / PvP / guerra,,Confirmado en archivos del juego; nombre visible pendiente,analisis/catalogos/contact-sheets/shengyukuangmai_jianglijiantou_bg__atlas__nationwar__d01ecd91f8.png,atlas\nationwar.assetbundle,63,66
54ba4c173136643e,icono,pvp-alliance,shengyuzhan_dibanlan_bg_9s,,,Alliance / PvP / guerra,,Confirmado en archivos del juego; nombre visible pendiente,analisis/catalogos/contact-sheets/shengyuzhan_dibanlan_bg_9s__atlas__nationwar__485969d166.png,atlas\nationwar.assetbundle,9,20
b674c2a8453a4fde,icono,pvp-alliance,shenwen_baoshi_xuanzhong,,,Alliance / PvP / guerra,,Confirmado en archivos del juego; nombre visible pendiente,analisis/catalogos/contact-sheets/shenwen_baoshi_xuanzhong__atlas__nationwar__1c3c088790.png,atlas\nationwar.assetbundle,114,111
adf8aebfa1622a68,icono,pvp-alliance,wanmengzhengfeng_baoxiang,,,Alliance / PvP / guerra,,Confirmado en archivos del juego; nombre visible pendiente,analisis/catalogos/contact-sheets/wanmengzhengfeng_baoxiang__atlas__nationwar__c5ea0cea05.png,atlas\nationwar.assetbundle,79,72
dabdefdad9b405fd,icono,pvp-alliance,wanmengzhengfeng_biaoji_di,,,Alliance / PvP / guerra,,Confirmado en archivos del juego; nombre visible pendiente,analisis/catalogos/contact-sheets/wanmengzhengfeng_biaoji_di__atlas__nationwar__72c44ab915.png,atlas\nationwar.assetbundle,62,62
ed85d7a127b9b95c,icono,pvp-alliance,wanmengzhengfeng_biaoji_icon01,,,Alliance / PvP / guerra,,Confirmado en archivos del juego; nombre visible pendiente,analisis/catalogos/contact-sheets/wanmengzhengfeng_biaoji_icon01__atlas__nationwar__24b125b92b.png,atlas\nationwar.assetbundle,42,44
8ce1240f1f4d87eb,icono,pvp-alliance,wanmengzhengfeng_biaoji_icon02,,,Alliance / PvP / guerra,,Confirmado en archivos del juego; nombre visible pendiente,analisis/catalogos/contact-sheets/wanmengzhengfeng_biaoji_icon02__atlas__nationwar__b043da911d.png,atlas\nationwar.assetbundle,39,39
01585a7835af49bf,icono,pvp-alliance,wanmengzhengfeng_biaoti_bg02_H3S,,,Alliance / PvP / guerra,,Confirmado en archivos del juego; nombre visible pendiente,analisis/catalogos/contact-sheets/wanmengzhengfeng_biaoti_bg02_H3S__atlas__nationwar__7b630700fe.png,atlas\nationwar.assetbundle,202,38
93a164b090e0e070,icono,pvp-alliance,wanmengzhengfeng_btn_cy_H3S,,,Alliance / PvP / guerra,,Confirmado en archivos del juego; nombre visible pendiente,analisis/catalogos/contact-sheets/wanmengzhengfeng_btn_cy_H3S__atlas__nationwar__053f69da14.png,atlas\nationwar.assetbundle,21,64
b5a4a87a0dc2ce62,icono,pvp-alliance,wanmengzhengfeng_btn_liwu,,,Alliance / PvP / guerra,,Confirmado en archivos del juego; nombre visible pendiente,analisis/catalogos/contact-sheets/wanmengzhengfeng_btn_liwu__atlas__nationwar__74272addca.png,atlas\nationwar.assetbundle,53,53
24246e07e87bdfa0,icono,pvp-alliance,wanmengzhengfeng_btn_liwu_icon,,,Alliance / PvP / guerra,,Confirmado en archivos del juego; nombre visible pendiente,analisis/catalogos/contact-sheets/wanmengzhengfeng_btn_liwu_icon__atlas__nationwar__011838f966.png,atlas\nationwar.assetbundle,30,31
d3b5644ce7de0bca,icono,pvp-alliance,wanmengzhengfeng_btn_ljgd_H3S,,,Alliance / PvP / guerra,,Confirmado en archivos del juego; nombre visible pendiente,analisis/catalogos/contact-sheets/wanmengzhengfeng_btn_ljgd_H3S__atlas__nationwar__99264b1a3d.png,atlas\nationwar.assetbundle,45,53
4421245f591850c1,icono,pvp-alliance,wanmengzhengfeng_btn_qiehuan,,,Alliance / PvP / guerra,,Confirmado en archivos del juego; nombre visible pendiente,analisis/catalogos/contact-sheets/wanmengzhengfeng_btn_qiehuan__atlas__nationwar__aba50d68f6.png,atlas\nationwar.assetbundle,44,44
d1cc799904f8902b,icono,pvp-alliance,wanmengzhengfeng_chengchi_bg_H3S,,,Alliance / PvP / guerra,,Confirmado en archivos del juego; nombre visible pendiente,analisis/catalogos/contact-sheets/wanmengzhengfeng_chengchi_bg_H3S__atlas__nationwar__162180f53c.png,atlas\nationwar.assetbundle,69,39
925e4c5a81b4f075,icono,pvp-alliance,wanmengzhengfeng_chengchi_icon_bt,,,Alliance / PvP / guerra,,Confirmado en archivos del juego; nombre visible pendiente,analisis/catalogos/contact-sheets/wanmengzhengfeng_chengchi_icon_bt__atlas__nationwar__9fd1b675a6.png,atlas\nationwar.assetbundle,17,17
0193ef5affc7a191,icono,pvp-alliance,wanmengzhengfeng_chenggongifang_di,,,Alliance / PvP / guerra,,Confirmado en archivos del juego; nombre visible pendiente,analisis/catalogos/contact-sheets/wanmengzhengfeng_chenggongifang_di__atlas__nationwar__9c2f2395ed.png,atlas\nationwar.assetbundle,148,122
e5baf3fb6a199a63,icono,pvp-alliance,wanmengzhengfeng_chengzhen01_icom,,,Alliance / PvP / guerra,,Confirmado en archivos del juego; nombre visible pendiente,analisis/catalogos/contact-sheets/wanmengzhengfeng_chengzhen01_icom__atlas__nationwar__60954d5567.png,atlas\nationwar.assetbundle,62,62
c2b29dc04f7efcce,icono,pvp-alliance,wanmengzhengfeng_chengzhen02_icom,,,Alliance / PvP / guerra,,Confirmado en archivos del juego; nombre visible pendiente,analisis/catalogos/contact-sheets/wanmengzhengfeng_chengzhen02_icom__atlas__nationwar__3342f24a39.png,atlas\nationwar.assetbundle,62,62
6589219059db52d3,icono,pvp-alliance,wanmengzhengfeng_chengzhen03_icom,,,Alliance / PvP / guerra,,Confirmado en archivos del juego; nombre visible pendiente,analisis/catalogos/contact-sheets/wanmengzhengfeng_chengzhen03_icom__atlas__nationwar__cd1be6c4e3.png,atlas\nationwar.assetbundle,62,62
d723c1e6530d7325,icono,pvp-alliance,wanmengzhengfeng_cy_list_bg_9s,,,Alliance / PvP / guerra,,Confirmado en archivos del juego; nombre visible pendiente,analisis/catalogos/contact-sheets/wanmengzhengfeng_cy_list_bg_9s__atlas__nationwar__b6f0b71836.png,atlas\nationwar.assetbundle,10,10
5249ea3ebee9ad8e,icono,pvp-alliance,wanmengzhengfeng_dao_icon,,,Alliance / PvP / guerra,,Confirmado en archivos del juego; nombre visible pendiente,analisis/catalogos/contact-sheets/wanmengzhengfeng_dao_icon__atlas__nationwar__02f242a84a.png,atlas\nationwar.assetbundle,25,24
5f67c7b6a28e4cd4,icono,pvp-alliance,wanmengzhengfeng_dengji,,,Alliance / PvP / guerra,,Confirmado en archivos del juego; nombre visible pendiente,analisis/catalogos/contact-sheets/wanmengzhengfeng_dengji__atlas__nationwar__8d4a0aebb7.png,atlas\nationwar.assetbundle,49,49
48c9a466b616005b,icono,pvp-alliance,wanmengzhengfeng_dianji_yuan,,,Alliance / PvP / guerra,,Confirmado en archivos del juego; nombre visible pendiente,analisis/catalogos/contact-sheets/wanmengzhengfeng_dianji_yuan__atlas__nationwar__72e83400ca.png,atlas\nationwar.assetbundle,33,33
1fc37c75a1d63709,icono,pvp-alliance,wanmengzhengfeng_dianzan_btn,,,Alliance / PvP / guerra,,Confirmado en archivos del juego; nombre visible pendiente,analisis/catalogos/contact-sheets/wanmengzhengfeng_dianzan_btn__atlas__nationwar__29505c56e1.png,atlas\nationwar.assetbundle,43,43
7356f295975686ca,icono,pvp-alliance,wanmengzhengfeng_ditu_cb01,,,Alliance / PvP / guerra,,Confirmado en archivos del juego; nombre visible pendiente,analisis/catalogos/contact-sheets/wanmengzhengfeng_ditu_cb01__atlas__nationwar__ad6d2df4cf.png,atlas\nationwar.assetbundle,27,31
7b0a232f8805497c,icono,pvp-alliance,wanmengzhengfeng_ditu_cb02,,,Alliance / PvP / guerra,,Confirmado en archivos del juego; nombre visible pendiente,analisis/catalogos/contact-sheets/wanmengzhengfeng_ditu_cb02__atlas__nationwar__c1d6af1a81.png,atlas\nationwar.assetbundle,38,34
f6b0d888e3fe6828,icono,pvp-alliance,wanmengzhengfeng_ditu_cb03,,,Alliance / PvP / guerra,,Confirmado en archivos del juego; nombre visible pendiente,analisis/catalogos/contact-sheets/wanmengzhengfeng_ditu_cb03__atlas__nationwar__e0325ceaa2.png,atlas\nationwar.assetbundle,43,44
ed93c4433a23e176,icono,pvp-alliance,wanmengzhengfeng_ditu_dian,,,Alliance / PvP / guerra,,Confirmado en archivos del juego; nombre visible pendiente,analisis/catalogos/contact-sheets/wanmengzhengfeng_ditu_dian__atlas__nationwar__f58f16605c.png,atlas\nationwar.assetbundle,29,22
116e0a41984c950b,icono,pvp-alliance,wanmengzhengfeng_ditu_xian01,,,Alliance / PvP / guerra,,Confirmado en archivos del juego; nombre visible pendiente,analisis/catalogos/contact-sheets/wanmengzhengfeng_ditu_xian01__atlas__nationwar__b4ae0c7c00.png,atlas\nationwar.assetbundle,76,12
7f543b577dddffb4,icono,pvp-alliance,wanmengzhengfeng_ditu_xian02,,,Alliance / PvP / guerra,,Confirmado en archivos del juego; nombre visible pendiente,analisis/catalogos/contact-sheets/wanmengzhengfeng_ditu_xian02__atlas__nationwar__d78daf0687.png,atlas\nationwar.assetbundle,72,8
9afdb08f250cb46a,icono,pvp-alliance,wanmengzhengfeng_ditu_xian03,,,Alliance / PvP / guerra,,Confirmado en archivos del juego; nombre visible pendiente,analisis/catalogos/contact-sheets/wanmengzhengfeng_ditu_xian03__atlas__nationwar__8ad2a7cc24.png,atlas\nationwar.assetbundle,72,8
91fbdb9ff5f412d7,icono,pvp-alliance,wanmengzhengfeng_duizhan_icon,,,Alliance / PvP / guerra,,Confirmado en archivos del juego; nombre visible pendiente,analisis/catalogos/contact-sheets/wanmengzhengfeng_duizhan_icon__atlas__nationwar__74bf79c8fc.png,atlas\nationwar.assetbundle,57,49
75f0e0936ac0ce40,icono,pvp-alliance,wanmengzhengfeng_fengexian_heng_shense_H3S,,,Alliance / PvP / guerra,,Confirmado en archivos del juego; nombre visible pendiente,analisis/catalogos/contact-sheets/wanmengzhengfeng_fengexian_heng_shense_H3S__atlas__nationwar__63fcf2f78f.png,atlas\nationwar.assetbundle,193,1
b4a08d12a9f47917,icono,pvp-alliance,wanmengzhengfeng_fengexian01,,,Alliance / PvP / guerra,,Confirmado en archivos del juego; nombre visible pendiente,analisis/catalogos/contact-sheets/wanmengzhengfeng_fengexian01__atlas__nationwar__b5db304aea.png,atlas\nationwar.assetbundle,372,19
1cc46e6d4a9f2cd9,icono,pvp-alliance,wanmengzhengfeng_gj_icon_cy,,,Alliance / PvP / guerra,,Confirmado en archivos del juego; nombre visible pendiente,analisis/catalogos/contact-sheets/wanmengzhengfeng_gj_icon_cy__atlas__nationwar__6b719b3f59.png,atlas\nationwar.assetbundle,36,38
369069b149da7418,icono,pvp-alliance,wanmengzhengfeng_gj_icon_di,,,Alliance / PvP / guerra,,Confirmado en archivos del juego; nombre visible pendiente,analisis/catalogos/contact-sheets/wanmengzhengfeng_gj_icon_di__atlas__nationwar__e1f8c7dd6c.png,atlas\nationwar.assetbundle,102,251
8a633407c78cd5c2,icono,pvp-alliance,wanmengzhengfeng_gj_icon_gjgx,,,Alliance / PvP / guerra,,Confirmado en archivos del juego; nombre visible pendiente,analisis/catalogos/contact-sheets/wanmengzhengfeng_gj_icon_gjgx__atlas__nationwar__3e831e9a3b.png,atlas\nationwar.assetbundle,35,38
eb878351ac1dea3f,icono,pvp-alliance,wanmengzhengfeng_gj_icon_lt,,,Alliance / PvP / guerra,,Confirmado en archivos del juego; nombre visible pendiente,analisis/catalogos/contact-sheets/wanmengzhengfeng_gj_icon_lt__atlas__nationwar__2bb3d374eb.png,atlas\nationwar.assetbundle,40,38
ad8a7275efb30b47,icono,pvp-alliance,wanmengzhengfeng_gj_icon_ry,,,Alliance / PvP / guerra,,Confirmado en archivos del juego; nombre visible pendiente,analisis/catalogos/contact-sheets/wanmengzhengfeng_gj_icon_ry__atlas__nationwar__29e4fb15da.png,atlas\nationwar.assetbundle,40,38
407df3f93dd74fba,icono,pvp-alliance,wanmengzhengfeng_gj_icon_sd,,,Alliance / PvP / guerra,,Confirmado en archivos del juego; nombre visible pendiente,analisis/catalogos/contact-sheets/wanmengzhengfeng_gj_icon_sd__atlas__nationwar__7c954ebb0c.png,atlas\nationwar.assetbundle,40,35
e5d80fb019fb46a6,icono,pvp-alliance,wanmengzhengfeng_gj_icon_zzrj,,,Alliance / PvP / guerra,,Confirmado en archivos del juego; nombre visible pendiente,analisis/catalogos/contact-sheets/wanmengzhengfeng_gj_icon_zzrj__atlas__nationwar__1b072b6a86.png,atlas\nationwar.assetbundle,39,35
7664f7d581cc633a,icono,pvp-alliance,wanmengzhengfeng_gj_wenzikuang_9s,,,Alliance / PvP / guerra,,Confirmado en archivos del juego; nombre visible pendiente,analisis/catalogos/contact-sheets/wanmengzhengfeng_gj_wenzikuang_9s__atlas__nationwar__a8e06404d1.png,atlas\nationwar.assetbundle,6,6
adf132e45cac3cbd,icono,pvp-alliance,wanmengzhengfeng_gjgx_qizhi_hong_icon,,,Alliance / PvP / guerra,,Confirmado en archivos del juego; nombre visible pendiente,analisis/catalogos/contact-sheets/wanmengzhengfeng_gjgx_qizhi_hong_icon__atlas__nationwar__71f2deba11.png,atlas\nationwar.assetbundle,81,91
f8895180d71d8285,icono,pvp-alliance,wanmengzhengfeng_gjgx_tx_huawen,,,Alliance / PvP / guerra,,Confirmado en archivos del juego; nombre visible pendiente,analisis/catalogos/contact-sheets/wanmengzhengfeng_gjgx_tx_huawen__atlas__nationwar__b855449106.png,atlas\nationwar.assetbundle,110,105
54bddc7dff04bc88,icono,pvp-alliance,wanmengzhengfeng_gjlb_list_bg,,,Alliance / PvP / guerra,,Confirmado en archivos del juego; nombre visible pendiente,analisis/catalogos/contact-sheets/wanmengzhengfeng_gjlb_list_bg__atlas__nationwar__76aca46624.png,atlas\nationwar.assetbundle,9,9
0bd82056a6861897,icono,pvp-alliance,wanmengzhengfeng_gjlb_xingxi_icon,,,Alliance / PvP / guerra,,Confirmado en archivos del juego; nombre visible pendiente,analisis/catalogos/contact-sheets/wanmengzhengfeng_gjlb_xingxi_icon__atlas__nationwar__2c5f66fead.png,atlas\nationwar.assetbundle,39,39
2c605f15c88d0c38,icono,pvp-alliance,wanmengzhengfeng_gjlt_fengexian_H3S,,,Alliance / PvP / guerra,,Confirmado en archivos del juego; nombre visible pendiente,analisis/catalogos/contact-sheets/wanmengzhengfeng_gjlt_fengexian_H3S__atlas__nationwar__af8cc2027f.png,atlas\nationwar.assetbundle,18,5
585e32f1cf0434ab,icono,pvp-alliance,wanmengzhengfeng_gjlt_list_bg_H3S_xin,,,Alliance / PvP / guerra,,Confirmado en archivos del juego; nombre visible pendiente,analisis/catalogos/contact-sheets/wanmengzhengfeng_gjlt_list_bg_H3S_xin__atlas__nationwar__aad1eb96e3.png,atlas\nationwar.assetbundle,28,190
14f036ca84728d9e,icono,pvp-alliance,wanmengzhengfeng_gongxian_bg,,,Alliance / PvP / guerra,,Confirmado en archivos del juego; nombre visible pendiente,analisis/catalogos/contact-sheets/wanmengzhengfeng_gongxian_bg__atlas__nationwar__ea43fd2684.png,atlas\nationwar.assetbundle,103,97
ecbc4b0d62327552,icono,pvp-alliance,wanmengzhengfeng_heidi_9s,,,Alliance / PvP / guerra,,Confirmado en archivos del juego; nombre visible pendiente,analisis/catalogos/contact-sheets/wanmengzhengfeng_heidi_9s__atlas__nationwar__509fdde360.png,atlas\nationwar.assetbundle,451,31
f834db9da9a5a058,icono,pvp-alliance,wanmengzhengfeng_huo_icon_0,,,Alliance / PvP / guerra,,Confirmado en archivos del juego; nombre visible pendiente,analisis/catalogos/contact-sheets/wanmengzhengfeng_huo_icon_0__atlas__nationwar__e89a3c1dea.png,atlas\nationwar.assetbundle,46,46
5f3c703971331a94,icono,pvp-alliance,wanmengzhengfeng_huo_icon_1,,,Alliance / PvP / guerra,,Confirmado en archivos del juego; nombre visible pendiente,analisis/catalogos/contact-sheets/wanmengzhengfeng_huo_icon_1__atlas__nationwar__affd2c10d5.png,atlas\nationwar.assetbundle,46,46
7658634f4ee72a5d,icono,pvp-alliance,wanmengzhengfeng_huo_icon_2,,,Alliance / PvP / guerra,,Confirmado en archivos del juego; nombre visible pendiente,analisis/catalogos/contact-sheets/wanmengzhengfeng_huo_icon_2__atlas__nationwar__e3afe32642.png,atlas\nationwar.assetbundle,46,46
76f53cf7ee7cae99,icono,pvp-alliance,wanmengzhengfeng_huo_icon_3,,,Alliance / PvP / guerra,,Confirmado en archivos del juego; nombre visible pendiente,analisis/catalogos/contact-sheets/wanmengzhengfeng_huo_icon_3__atlas__nationwar__35ad1155d5.png,atlas\nationwar.assetbundle,46,46
e186b0a36477e033,icono,pvp-alliance,wanmengzhengfeng_huo_icon_4,,,Alliance / PvP / guerra,,Confirmado en archivos del juego; nombre visible pendiente,analisis/catalogos/contact-sheets/wanmengzhengfeng_huo_icon_4__atlas__nationwar__21217d2c39.png,atlas\nationwar.assetbundle,46,46
b38e48d98964e566,icono,pvp-alliance,wanmengzhengfeng_huopao_fang_icon,,,Alliance / PvP / guerra,,Confirmado en archivos del juego; nombre visible pendiente,analisis/catalogos/contact-sheets/wanmengzhengfeng_huopao_fang_icon__atlas__nationwar__720edfc2ce.png,atlas\nationwar.assetbundle,40,40
f3eec60636089aed,icono,pvp-alliance,wanmengzhengfeng_icon_bg,,,Alliance / PvP / guerra,,Confirmado en archivos del juego; nombre visible pendiente,analisis/catalogos/contact-sheets/wanmengzhengfeng_icon_bg__atlas__nationwar__b64a7e3ff8.png,atlas\nationwar.assetbundle,57,57
04bcf602e8fed521,icono,pvp-alliance,wanmengzhengfeng_icon_cy,,,Alliance / PvP / guerra,,Confirmado en archivos del juego; nombre visible pendiente,analisis/catalogos/contact-sheets/wanmengzhengfeng_icon_cy__atlas__nationwar__e431cbfa93.png,atlas\nationwar.assetbundle,26,28
f8debc92e992999f,icono,pvp-alliance,wanmengzhengfeng_jiangli_icon_bt,,,Alliance / PvP / guerra,,Confirmado en archivos del juego; nombre visible pendiente,analisis/catalogos/contact-sheets/wanmengzhengfeng_jiangli_icon_bt__atlas__nationwar__12e1abc0a9.png,atlas\nationwar.assetbundle,18,17
6c7fb4990d78dcce,icono,pvp-alliance,wanmengzhengfeng_jiantou_icon,,,Alliance / PvP / guerra,,Confirmado en archivos del juego; nombre visible pendiente,analisis/catalogos/contact-sheets/wanmengzhengfeng_jiantou_icon__atlas__nationwar__893f4dfe1f.png,atlas\nationwar.assetbundle,22,15
2e667c385e220b1b,icono,pvp-alliance,wanmengzhengfeng_jingdu_dian,,,Alliance / PvP / guerra,,Confirmado en archivos del juego; nombre visible pendiente,analisis/catalogos/contact-sheets/wanmengzhengfeng_jingdu_dian__atlas__nationwar__146a8fdb16.png,atlas\nationwar.assetbundle,20,20
bc61ae335f4558b1,icono,pvp-alliance,wanmengzhengfeng_jisha_icom,,,Alliance / PvP / guerra,,Confirmado en archivos del juego; nombre visible pendiente,analisis/catalogos/contact-sheets/wanmengzhengfeng_jisha_icom__atlas__nationwar__d09fc8090c.png,atlas\nationwar.assetbundle,69,69
d3304049f22c04ee,icono,pvp-alliance,wanmengzhengfeng_line01,,,Alliance / PvP / guerra,,Confirmado en archivos del juego; nombre visible pendiente,analisis/catalogos/contact-sheets/wanmengzhengfeng_line01__atlas__nationwar__c1715c4f3b.png,atlas\nationwar.assetbundle,85,7
cf29274d1c6efc22,icono,pvp-alliance,wanmengzhengfeng_line03_H3S,,,Alliance / PvP / guerra,,Confirmado en archivos del juego; nombre visible pendiente,analisis/catalogos/contact-sheets/wanmengzhengfeng_line03_H3S__atlas__nationwar__c3d275c705.png,atlas\nationwar.assetbundle,13,1
e215b5ba59984e5e,icono,pvp-alliance,wanmengzhengfeng_lingtu_di_9s,,,Alliance / PvP / guerra,,Confirmado en archivos del juego; nombre visible pendiente,analisis/catalogos/contact-sheets/wanmengzhengfeng_lingtu_di_9s__atlas__nationwar__11e1a28c3a.png,atlas\nationwar.assetbundle,10,12
84c31fb6636223a6,icono,pvp-alliance,wanmengzhengfeng_lt_bg_H3S,,,Alliance / PvP / guerra,,Confirmado en archivos del juego; nombre visible pendiente,analisis/catalogos/contact-sheets/wanmengzhengfeng_lt_bg_H3S__atlas__nationwar__560cc61cc5.png,atlas\nationwar.assetbundle,77,82
4acb9f3136b9a3e7,icono,pvp-alliance,wanmengzhengfeng_mc_1,,,Alliance / PvP / guerra,,Confirmado en archivos del juego; nombre visible pendiente,analisis/catalogos/contact-sheets/wanmengzhengfeng_mc_1__atlas__nationwar__befd2616d3.png,atlas\nationwar.assetbundle,68,63
fd64dab2b98e90a3,icono,pvp-alliance,wanmengzhengfeng_mc_2,,,Alliance / PvP / guerra,,Confirmado en archivos del juego; nombre visible pendiente,analisis/catalogos/contact-sheets/wanmengzhengfeng_mc_2__atlas__nationwar__0bcc3ecf8a.png,atlas\nationwar.assetbundle,68,53
04cffa5451d133b6,icono,pvp-alliance,wanmengzhengfeng_mrjl_di,,,Alliance / PvP / guerra,,Confirmado en archivos del juego; nombre visible pendiente,analisis/catalogos/contact-sheets/wanmengzhengfeng_mrjl_di__atlas__nationwar__0fe8c45272.png,atlas\nationwar.assetbundle,121,106
e66db3f7c33f1b7e,icono,pvp-alliance,wanmengzhengfeng_nongtian_fang_icon,,,Alliance / PvP / guerra,,Confirmado en archivos del juego; nombre visible pendiente,analisis/catalogos/contact-sheets/wanmengzhengfeng_nongtian_fang_icon__atlas__nationwar__746ba678f5.png,atlas\nationwar.assetbundle,40,40
24b4fe2fca60b511,icono,pvp-alliance,wanmengzhengfeng_paoche_icon,,,Alliance / PvP / guerra,,Confirmado en archivos del juego; nombre visible pendiente,analisis/catalogos/contact-sheets/wanmengzhengfeng_paoche_icon__atlas__nationwar__93c61e0cdd.png,atlas\nationwar.assetbundle,56,40
5a35b3b75490081b,icono,pvp-alliance,wanmengzhengfeng_paoche_icon_lan,,,Alliance / PvP / guerra,,Confirmado en archivos del juego; nombre visible pendiente,analisis/catalogos/contact-sheets/wanmengzhengfeng_paoche_icon_lan__atlas__nationwar__9011bd1382.png,atlas\nationwar.assetbundle,39,23
67fba66524555c5a,icono,pvp-alliance,wanmengzhengfeng_paoche_icon02,,,Alliance / PvP / guerra,,Confirmado en archivos del juego; nombre visible pendiente,analisis/catalogos/contact-sheets/wanmengzhengfeng_paoche_icon02__atlas__nationwar__f10c352e27.png,atlas\nationwar.assetbundle,30,18
40b67bbf1d8c2781,icono,pvp-alliance,wanmengzhengfeng_paoche_shuzi01,,,Alliance / PvP / guerra,,Confirmado en archivos del juego; nombre visible pendiente,analisis/catalogos/contact-sheets/wanmengzhengfeng_paoche_shuzi01__atlas__nationwar__7bda096ef9.png,atlas\nationwar.assetbundle,38,49
