"id","recurso","bundle","textura_origen","imagen","estado"
"109046017","artresourcesv2/ui/texture/goods/109046017","ui/texture_v2/goods/goods_9_109046.assetbundle","109046017__0388ff6ee3__-8910167267603062385.png","assets/images/items/client-icons/109046017.png","copiada_desde_texture2d"
"109047001","artresourcesv2/ui/texture/goods/109047001","ui/texture_v2/goods/goods_9_109047.assetbundle","109047001__43c89c8c60__-185926546698171476.png","assets/images/items/client-icons/109047001.png","copiada_desde_texture2d"
"109047002","artresourcesv2/ui/texture/goods/109047002","ui/texture_v2/goods/goods_9_109047.assetbundle","109047002__43c89c8c60__-9028037020211800192.png","assets/images/items/client-icons/109047002.png","copiada_desde_texture2d"
"109047003","artresourcesv2/ui/texture/goods/109047003","ui/texture_v2/goods/goods_9_109047.assetbundle","109047003__43c89c8c60__9222620073013807220.png","assets/images/items/client-icons/109047003.png","copiada_desde_texture2d"
"109047004","artresourcesv2/ui/texture/goods/109047004","ui/texture_v2/goods/goods_9_109047.assetbundle","109047004__43c89c8c60__-825579036629816423.png","assets/images/items/client-icons/109047004.png","copiada_desde_texture2d"
"109047005","artresourcesv2/ui/texture/goods/109047005","ui/texture_v2/goods/goods_9_109047.assetbundle","109047005__43c89c8c60__-8290044641864282479.png","assets/images/items/client-icons/109047005.png","copiada_desde_texture2d"
"109047006","artresourcesv2/ui/texture/goods/109047006","ui/texture_v2/goods/goods_9_109047.assetbundle","109047006__43c89c8c60__2397955702864141631.png","assets/images/items/client-icons/109047006.png","copiada_desde_texture2d"
"109047007","artresourcesv2/ui/texture/goods/109047007","ui/texture_v2/goods/goods_9_109047.assetbundle","109047007__43c89c8c60__6461379814437956091.png","assets/images/items/client-icons/109047007.png","copiada_desde_texture2d"
"109047008","artresourcesv2/ui/texture/goods/109047008","ui/texture_v2/goods/goods_9_109047.assetbundle","109047008__43c89c8c60__-3931364112754502294.png","assets/images/items/client-icons/109047008.png","copiada_desde_texture2d"
"109047009","artresourcesv2/ui/texture/goods/109047009","ui/texture_v2/goods/goods_9_109047.assetbundle","109047009__43c89c8c60__6647963838666332509.png","assets/images/items/client-icons/109047009.png","copiada_desde_texture2d"
"109047010","artresourcesv2/ui/texture/goods/109047010","ui/texture_v2/goods/goods_9_109047.assetbundle","109047010__43c89c8c60__-8051266997653592869.png","assets/images/items/client-icons/109047010.png","copiada_desde_texture2d"
"109047011","artresourcesv2/ui/texture/goods/109047011","ui/texture_v2/goods/goods_9_109047.assetbundle","109047011__43c89c8c60__-9102834791161166207.png","assets/images/items/client-icons/109047011.png","copiada_desde_texture2d"
"109047012","artresourcesv2/ui/texture/goods/109047012","ui/texture_v2/goods/goods_9_109047.assetbundle","109047012__43c89c8c60__6995706656374988714.png","assets/images/items/client-icons/109047012.png","copiada_desde_texture2d"
"109047013","artresourcesv2/ui/texture/goods/109047013","ui/texture_v2/goods/goods_9_109047.assetbundle","109047013__43c89c8c60__549843824895949244.png","assets/images/items/client-icons/109047013.png","copiada_desde_texture2d"
"109047014","artresourcesv2/ui/texture/goods/109047014","ui/texture_v2/goods/goods_9_109047.assetbundle","109047014__43c89c8c60__-544549694222332822.png","assets/images/items/client-icons/109047014.png","copiada_desde_texture2d"
"109047015","artresourcesv2/ui/texture/goods/109047015","ui/texture_v2/goods/goods_9_109047.assetbundle","109047015__43c89c8c60__6750375875685747313.png","assets/images/items/client-icons/109047015.png","copiada_desde_texture2d"
"109047016","artresourcesv2/ui/texture/goods/109047016","ui/texture_v2/goods/goods_9_109047.assetbundle","109047016__43c89c8c60__-1254409608781460263.png","assets/images/items/client-icons/109047016.png","copiada_desde_texture2d"
"109047017","artresourcesv2/ui/texture/goods/109047017","ui/texture_v2/goods/goods_9_109047.assetbundle","109047017__43c89c8c60__-4676871463307336851.png","assets/images/items/client-icons/109047017.png","copiada_desde_texture2d"
"109048001","artresourcesv2/ui/texture/goods/109048001","ui/texture_v2/goods/goods_9_109048.assetbundle","109048001__0ac0df453f__-7018984732948550393.png","assets/images/items/client-icons/109048001.png","copiada_desde_texture2d"
"109048002","artresourcesv2/ui/texture/goods/109048002","ui/texture_v2/goods/goods_9_109048.assetbundle","109048002__0ac0df453f__-4620260830613411169.png","assets/images/items/client-icons/109048002.png","copiada_desde_texture2d"
"109048003","artresourcesv2/ui/texture/goods/109048003","ui/texture_v2/goods/goods_9_109048.assetbundle","109048003__0ac0df453f__-3424308423224131792.png","assets/images/items/client-icons/109048003.png","copiada_desde_texture2d"
"109048004","artresourcesv2/ui/texture/goods/109048004","ui/texture_v2/goods/goods_9_109048.assetbundle","109048004__0ac0df453f__-4765873915712248853.png","assets/images/items/client-icons/109048004.png","copiada_desde_texture2d"
"109048005","artresourcesv2/ui/texture/goods/109048005","ui/texture_v2/goods/goods_9_109048.assetbundle","109048005__0ac0df453f__9198988155681100394.png","assets/images/items/client-icons/109048005.png","copiada_desde_texture2d"
"109048006","artresourcesv2/ui/texture/goods/109048006","ui/texture_v2/goods/goods_9_109048.assetbundle","109048006__0ac0df453f__6577847199850648937.png","assets/images/items/client-icons/109048006.png","copiada_desde_texture2d"
"109048007","artresourcesv2/ui/texture/goods/109048007","ui/texture_v2/goods/goods_9_109048.assetbundle","109048007__0ac0df453f__2078204447569585282.png","assets/images/items/client-icons/109048007.png","copiada_desde_texture2d"
"109048008","artresourcesv2/ui/texture/goods/109048008","ui/texture_v2/goods/goods_9_109048.assetbundle","109048008__0ac0df453f__1101905937381218151.png","assets/images/items/client-icons/109048008.png","copiada_desde_texture2d"
"109048009","artresourcesv2/ui/texture/goods/109048009","ui/texture_v2/goods/goods_9_109048.assetbundle","109048009__0ac0df453f__2703381230457062670.png","assets/images/items/client-icons/109048009.png","copiada_desde_texture2d"
"109048010","artresourcesv2/ui/texture/goods/109048010","ui/texture_v2/goods/goods_9_109048.assetbundle","109048010__0ac0df453f__750033797436713655.png","assets/images/items/client-icons/109048010.png","copiada_desde_texture2d"
"109048011","artresourcesv2/ui/texture/goods/109048011","ui/texture_v2/goods/goods_9_109048.assetbundle","109048011__0ac0df453f__-1117362945279791773.png","assets/images/items/client-icons/109048011.png","copiada_desde_texture2d"
"109048012","artresourcesv2/ui/texture/goods/109048012","ui/texture_v2/goods/goods_9_109048.assetbundle","109048012__0ac0df453f__761528027140519990.png","assets/images/items/client-icons/109048012.png","copiada_desde_texture2d"
"109048013","artresourcesv2/ui/texture/goods/109048013","ui/texture_v2/goods/goods_9_109048.assetbundle","109048013__0ac0df453f__6798438883417042543.png","assets/images/items/client-icons/109048013.png","copiada_desde_texture2d"
"109048014","artresourcesv2/ui/texture/goods/109048014","ui/texture_v2/goods/goods_9_109048.assetbundle","109048014__0ac0df453f__-8685172226190317062.png","assets/images/items/client-icons/109048014.png","copiada_desde_texture2d"
"109048015","artresourcesv2/ui/texture/goods/109048015","ui/texture_v2/goods/goods_9_109048.assetbundle","109048015__0ac0df453f__1134909090047514520.png","assets/images/items/client-icons/109048015.png","copiada_desde_texture2d"
"109048016","artresourcesv2/ui/texture/goods/109048016","ui/texture_v2/goods/goods_9_109048.assetbundle","109048016__0ac0df453f__-3847701455673022532.png","assets/images/items/client-icons/109048016.png","copiada_desde_texture2d"
"109048017","artresourcesv2/ui/texture/goods/109048017","ui/texture_v2/goods/goods_9_109048.assetbundle","109048017__0ac0df453f__4641148296062635399.png","assets/images/items/client-icons/109048017.png","copiada_desde_texture2d"
"11","artresourcesv2/ui/texture/goods/11","ui/texture_v2/goods/goods_2_all.assetbundle","11__27a74ed970__2433549802393366180.png","assets/images/items/client-icons/11.png","copiada_desde_texture2d"
"110010001","artresourcesv2/ui/texture/goods/110010001","ui/texture_v2/goods/goods_9_110010.assetbundle","110010001__b07cabe20f__-4592581932280376456.png","assets/images/items/client-icons/110010001.png","copiada_desde_texture2d"
"110010002","artresourcesv2/ui/texture/goods/110010002","ui/texture_v2/goods/goods_9_110010.assetbundle","110010002__b07cabe20f__-799538896169025128.png","assets/images/items/client-icons/110010002.png","copiada_desde_texture2d"
"110010003","artresourcesv2/ui/texture/goods/110010003","ui/texture_v2/goods/goods_9_110010.assetbundle","110010003__b07cabe20f__6751318492472982343.png","assets/images/items/client-icons/110010003.png","copiada_desde_texture2d"
"110011001","artresourcesv2/ui/texture/goods/110011001","ui/texture_v2/goods/goods_9_110011.assetbundle","110011001__2d212b0145__7639718649768262456.png","assets/images/items/client-icons/110011001.png","copiada_desde_texture2d"
"110011002","artresourcesv2/ui/texture/goods/110011002","ui/texture_v2/goods/goods_9_110011.assetbundle","110011002__2d212b0145__3827000571827463573.png","assets/images/items/client-icons/110011002.png","copiada_desde_texture2d"
"110011003","artresourcesv2/ui/texture/goods/110011003","ui/texture_v2/goods/goods_9_110011.assetbundle","110011003__2d212b0145__-7840395394781602071.png","assets/images/items/client-icons/110011003.png","copiada_desde_texture2d"
"110011004","artresourcesv2/ui/texture/goods/110011004","ui/texture_v2/goods/goods_9_110011.assetbundle","110011004__2d212b0145__8879743526230075523.png","assets/images/items/client-icons/110011004.png","copiada_desde_texture2d"
"1101","artresourcesv2/ui/texture/goods/1101","ui/texture_v2/goods/goods_4_11.assetbundle","1101__905750ab64__2088355181363676630.png","assets/images/items/client-icons/1101.png","copiada_desde_texture2d"
"110101","artresourcesv2/ui/texture/goods/110101","ui/texture_v2/goods/goods_6_110.assetbundle","110101__9b599d09cc__-4202475215946305163.png","assets/images/items/client-icons/110101.png","copiada_desde_texture2d"
"110101010","artresourcesv2/ui/texture/goods/110101010","ui/texture_v2/goods/goods_9_110101.assetbundle","110101010__0583ecc6b3__-2963770779960826694.png","assets/images/items/client-icons/110101010.png","copiada_desde_texture2d"
"110102","artresourcesv2/ui/texture/goods/110102","ui/texture_v2/goods/goods_6_110.assetbundle","110102__9b599d09cc__6533583370491974025.png","assets/images/items/client-icons/110102.png","copiada_desde_texture2d"
"110103","artresourcesv2/ui/texture/goods/110103","ui/texture_v2/goods/goods_6_110.assetbundle","110103__2dc4226670__817681852521958344.png","assets/images/items/client-icons/110103.png","copiada_desde_texture2d"
"110104","artresourcesv2/ui/texture/goods/110104","ui/texture_v2/goods/goods_6_110.assetbundle","110104__9d65739731__-6182303593113967141.png","assets/images/items/client-icons/110104.png","copiada_desde_texture2d"
"110105","artresourcesv2/ui/texture/goods/110105","ui/texture_v2/goods/goods_6_110.assetbundle","110105__9d65739731__-9176989280007250985.png","assets/images/items/client-icons/110105.png","copiada_desde_texture2d"
"1101050","artresourcesv2/ui/texture/goods/1101050","ui/texture_v2/goods/goods_7_1101.assetbundle","1101050__1bbf853399__-6692246184153192864.png","assets/images/items/client-icons/1101050.png","copiada_desde_texture2d"
"110106","artresourcesv2/ui/texture/goods/110106","ui/texture_v2/goods/goods_6_110.assetbundle","110106__9d65739731__-8845876776038509947.png","assets/images/items/client-icons/110106.png","copiada_desde_texture2d"
"110107","artresourcesv2/ui/texture/goods/110107","ui/texture_v2/goods/goods_6_110.assetbundle","110107__9d65739731__8005661368592612130.png","assets/images/items/client-icons/110107.png","copiada_desde_texture2d"
"1101070","artresourcesv2/ui/texture/goods/1101070","ui/texture_v2/goods/goods_7_1101.assetbundle","1101070__1bbf853399__-6436961803511877292.png","assets/images/items/client-icons/1101070.png","copiada_desde_texture2d"
"110108","artresourcesv2/ui/texture/goods/110108","ui/texture_v2/goods/goods_6_110.assetbundle","110108__9d65739731__4395178150493609533.png","assets/images/items/client-icons/110108.png","copiada_desde_texture2d"
"1101080","artresourcesv2/ui/texture/goods/1101080","ui/texture_v2/goods/goods_7_1101.assetbundle","1101080__1bbf853399__6360635745150820049.png","assets/images/items/client-icons/1101080.png","copiada_desde_texture2d"
"110109","artresourcesv2/ui/texture/goods/110109","ui/texture_v2/goods/goods_6_110.assetbundle","110109__9d65739731__3198600370454852491.png","assets/images/items/client-icons/110109.png","copiada_desde_texture2d"
"1101090","artresourcesv2/ui/texture/goods/1101090","ui/texture_v2/goods/goods_7_1101.assetbundle","1101090__1bbf853399__5289732152130599089.png","assets/images/items/client-icons/1101090.png","copiada_desde_texture2d"
"110110","artresourcesv2/ui/texture/goods/110110","ui/texture_v2/goods/goods_6_110.assetbundle","110110__9d65739731__-4525335486290053475.png","assets/images/items/client-icons/110110.png","copiada_desde_texture2d"
"110111","artresourcesv2/ui/texture/goods/110111","ui/texture_v2/goods/goods_6_110.assetbundle","110111__9d65739731__6238401840385373431.png","assets/images/items/client-icons/110111.png","copiada_desde_texture2d"
"110112","artresourcesv2/ui/texture/goods/110112","ui/texture_v2/goods/goods_6_110.assetbundle","110112__9d65739731__1162521722051582202.png","assets/images/items/client-icons/110112.png","copiada_desde_texture2d"
"11011201","artresourcesv2/ui/texture/goods/11011201","ui/texture_v2/goods/goods_8_11011.assetbundle","11011201__b448ad7ea3__-3822190316302587739.png","assets/images/items/client-icons/11011201.png","copiada_desde_texture2d"
"11011202","artresourcesv2/ui/texture/goods/11011202","ui/texture_v2/goods/goods_8_11011.assetbundle","11011202__b448ad7ea3__-4951301856692668323.png","assets/images/items/client-icons/11011202.png","copiada_desde_texture2d"
"11011203","artresourcesv2/ui/texture/goods/11011203","ui/texture_v2/goods/goods_8_11011.assetbundle","11011203__b448ad7ea3__-8929388003323864453.png","assets/images/items/client-icons/11011203.png","copiada_desde_texture2d"
"11011204","artresourcesv2/ui/texture/goods/11011204","ui/texture_v2/goods/goods_8_11011.assetbundle","11011204__b448ad7ea3__-1593008078061928615.png","assets/images/items/client-icons/11011204.png","copiada_desde_texture2d"
"110113","artresourcesv2/ui/texture/goods/110113","ui/texture_v2/goods/goods_6_110.assetbundle","110113__9d65739731__-7542996183319846287.png","assets/images/items/client-icons/110113.png","copiada_desde_texture2d"
"110114","artresourcesv2/ui/texture/goods/110114","ui/texture_v2/goods/goods_6_110.assetbundle","110114__9d65739731__7604023995021503173.png","assets/images/items/client-icons/110114.png","copiada_desde_texture2d"
"110115","artresourcesv2/ui/texture/goods/110115","ui/texture_v2/goods/goods_6_110.assetbundle","110115__9d65739731__917215321698296144.png","assets/images/items/client-icons/110115.png","copiada_desde_texture2d"
"110116","artresourcesv2/ui/texture/goods/110116","ui/texture_v2/goods/goods_6_110.assetbundle","110116__9d65739731__4097655063844838958.png","assets/images/items/client-icons/110116.png","copiada_desde_texture2d"
"110117","artresourcesv2/ui/texture/goods/110117","ui/texture_v2/goods/goods_6_110.assetbundle","110117__9d65739731__-8222790756965487451.png","assets/images/items/client-icons/110117.png","copiada_desde_texture2d"
"1101202_emo","artresourcesv2/ui/texture/goods/1101202_emo","ui/texture_v2/goods/goods_11_1101202_.assetbundle","","","sin_png_con_nombre_id"
"1101203_tianshi","artresourcesv2/ui/texture/goods/1101203_tianshi","ui/texture_v2/goods/goods_15_1101203_tian.assetbundle","","","sin_png_con_nombre_id"
"110142","artresourcesv2/ui/texture/goods/110142","ui/texture_v2/goods/goods_6_110.assetbundle","110142__9d65739731__4050833896843024726.png","assets/images/items/client-icons/110142.png","copiada_desde_texture2d"
"1102","artresourcesv2/ui/texture/goods/1102","ui/texture_v2/goods/goods_4_11.assetbundle","1102__905750ab64__3262263667844138184.png","assets/images/items/client-icons/1102.png","copiada_desde_texture2d"
"110201","artresourcesv2/ui/texture/goods/110201","ui/texture_v2/goods/goods_6_110.assetbundle","110201__9d65739731__-4463464490481967757.png","assets/images/items/client-icons/110201.png","copiada_desde_texture2d"
"110202","artresourcesv2/ui/texture/goods/110202","ui/texture_v2/goods/goods_6_110.assetbundle","110202__9d65739731__2940701944411542529.png","assets/images/items/client-icons/110202.png","copiada_desde_texture2d"
"110203","artresourcesv2/ui/texture/goods/110203","ui/texture_v2/goods/goods_6_110.assetbundle","110203__9d65739731__5504587992708999432.png","assets/images/items/client-icons/110203.png","copiada_desde_texture2d"
"110204","artresourcesv2/ui/texture/goods/110204","ui/texture_v2/goods/goods_6_110.assetbundle","110204__9d65739731__-61653952024277735.png","assets/images/items/client-icons/110204.png","copiada_desde_texture2d"
"110205","artresourcesv2/ui/texture/goods/110205","ui/texture_v2/goods/goods_6_110.assetbundle","110205__9d65739731__5924507133454289739.png","assets/images/items/client-icons/110205.png","copiada_desde_texture2d"
"1102050","artresourcesv2/ui/texture/goods/1102050","ui/texture_v2/goods/goods_7_1102.assetbundle","1102050__41b3e6779b__-230882219677641035.png","assets/images/items/client-icons/1102050.png","copiada_desde_texture2d"
"110206","artresourcesv2/ui/texture/goods/110206","ui/texture_v2/goods/goods_6_110.assetbundle","110206__9d65739731__3873589067671193824.png","assets/images/items/client-icons/110206.png","copiada_desde_texture2d"
"110207","artresourcesv2/ui/texture/goods/110207","ui/texture_v2/goods/goods_6_110.assetbundle","110207__9d65739731__5140473304765731690.png","assets/images/items/client-icons/110207.png","copiada_desde_texture2d"
"1102070","artresourcesv2/ui/texture/goods/1102070","ui/texture_v2/goods/goods_7_1102.assetbundle","1102070__41b3e6779b__-4972349880836732653.png","assets/images/items/client-icons/1102070.png","copiada_desde_texture2d"
"110208","artresourcesv2/ui/texture/goods/110208","ui/texture_v2/goods/goods_6_110.assetbundle","110208__9d65739731__7037153531934071151.png","assets/images/items/client-icons/110208.png","copiada_desde_texture2d"
"1102080","artresourcesv2/ui/texture/goods/1102080","ui/texture_v2/goods/goods_7_1102.assetbundle","1102080__41b3e6779b__-539142628634416395.png","assets/images/items/client-icons/1102080.png","copiada_desde_texture2d"
"110209","artresourcesv2/ui/texture/goods/110209","ui/texture_v2/goods/goods_6_110.assetbundle","110209__9d65739731__-1718149498230057458.png","assets/images/items/client-icons/110209.png","copiada_desde_texture2d"
"1102090","artresourcesv2/ui/texture/goods/1102090","ui/texture_v2/goods/goods_7_1102.assetbundle","1102090__41b3e6779b__8855149394157506733.png","assets/images/items/client-icons/1102090.png","copiada_desde_texture2d"
"110210","artresourcesv2/ui/texture/goods/110210","ui/texture_v2/goods/goods_6_110.assetbundle","110210__9d65739731__-2040692875036443074.png","assets/images/items/client-icons/110210.png","copiada_desde_texture2d"
"110211","artresourcesv2/ui/texture/goods/110211","ui/texture_v2/goods/goods_6_110.assetbundle","110211__9d65739731__1519857168486252310.png","assets/images/items/client-icons/110211.png","copiada_desde_texture2d"
"110212","artresourcesv2/ui/texture/goods/110212","ui/texture_v2/goods/goods_6_110.assetbundle","110212__9d65739731__-6323494613709619673.png","assets/images/items/client-icons/110212.png","copiada_desde_texture2d"
"11021201","artresourcesv2/ui/texture/goods/11021201","ui/texture_v2/goods/goods_8_11021.assetbundle","11021201__89bcbddfe0__4939846649101364907.png","assets/images/items/client-icons/11021201.png","copiada_desde_texture2d"
"11021202","artresourcesv2/ui/texture/goods/11021202","ui/texture_v2/goods/goods_8_11021.assetbundle","11021202__89bcbddfe0__-3704769386092632304.png","assets/images/items/client-icons/11021202.png","copiada_desde_texture2d"
"11021203","artresourcesv2/ui/texture/goods/11021203","ui/texture_v2/goods/goods_8_11021.assetbundle","11021203__89bcbddfe0__95183849934541343.png","assets/images/items/client-icons/11021203.png","copiada_desde_texture2d"
"110213","artresourcesv2/ui/texture/goods/110213","ui/texture_v2/goods/goods_6_110.assetbundle","110213__9d65739731__-8068288292166452180.png","assets/images/items/client-icons/110213.png","copiada_desde_texture2d"
"110214","artresourcesv2/ui/texture/goods/110214","ui/texture_v2/goods/goods_6_110.assetbundle","110214__9d65739731__5430099708066487425.png","assets/images/items/client-icons/110214.png","copiada_desde_texture2d"
"110215","artresourcesv2/ui/texture/goods/110215","ui/texture_v2/goods/goods_6_110.assetbundle","110215__9d65739731__-8748033241699574357.png","assets/images/items/client-icons/110215.png","copiada_desde_texture2d"
"110216","artresourcesv2/ui/texture/goods/110216","ui/texture_v2/goods/goods_6_110.assetbundle","110216__9d65739731__3930937330888574477.png","assets/images/items/client-icons/110216.png","copiada_desde_texture2d"
"110217","artresourcesv2/ui/texture/goods/110217","ui/texture_v2/goods/goods_6_110.assetbundle","110217__9d65739731__-5122466627833675269.png","assets/images/items/client-icons/110217.png","copiada_desde_texture2d"
"1103","artresourcesv2/ui/texture/goods/1103","ui/texture_v2/goods/goods_4_11.assetbundle","1103__905750ab64__2959489653355389000.png","assets/images/items/client-icons/1103.png","copiada_desde_texture2d"
"110312","artresourcesv2/ui/texture/goods/110312","ui/texture_v2/goods/goods_6_110.assetbundle","110312__9d65739731__2654417592133350517.png","assets/images/items/client-icons/110312.png","copiada_desde_texture2d"
"1104","artresourcesv2/ui/texture/goods/1104","ui/texture_v2/goods/goods_4_11.assetbundle","1104__905750ab64__7558573403828476564.png","assets/images/items/client-icons/1104.png","copiada_desde_texture2d"
"110412","artresourcesv2/ui/texture/goods/110412","ui/texture_v2/goods/goods_6_110.assetbundle","110412__9d65739731__-7520072635151963438.png","assets/images/items/client-icons/110412.png","copiada_desde_texture2d"
"110419","artresourcesv2/ui/texture/goods/110419","ui/texture_v2/goods/goods_6_110.assetbundle","110419__9d65739731__7671517875913059387.png","assets/images/items/client-icons/110419.png","copiada_desde_texture2d"
"110442","artresourcesv2/ui/texture/goods/110442","ui/texture_v2/goods/goods_6_110.assetbundle","110442__9d65739731__6484794034279827514.png","assets/images/items/client-icons/110442.png","copiada_desde_texture2d"
"1105","artresourcesv2/ui/texture/goods/1105","ui/texture_v2/goods/goods_4_11.assetbundle","1105__905750ab64__8598718136912082448.png","assets/images/items/client-icons/1105.png","copiada_desde_texture2d"
"11050","artresourcesv2/ui/texture/goods/11050","ui/texture_v2/goods/goods_5_110.assetbundle","11050__bc2ede0005__-148547700235803302.png","assets/images/items/client-icons/11050.png","copiada_desde_texture2d"
"110512","artresourcesv2/ui/texture/goods/110512","ui/texture_v2/goods/goods_6_110.assetbundle","110512__9d65739731__8935038853188418308.png","assets/images/items/client-icons/110512.png","copiada_desde_texture2d"
"1106","artresourcesv2/ui/texture/goods/1106","ui/texture_v2/goods/goods_4_11.assetbundle","1106__905750ab64__5126214623613959048.png","assets/images/items/client-icons/1106.png","copiada_desde_texture2d"
"110612","artresourcesv2/ui/texture/goods/110612","ui/texture_v2/goods/goods_6_110.assetbundle","110612__9d65739731__1586796562505578031.png","assets/images/items/client-icons/110612.png","copiada_desde_texture2d"
"1107","artresourcesv2/ui/texture/goods/1107","ui/texture_v2/goods/goods_4_11.assetbundle","1107__905750ab64__3842887263396319099.png","assets/images/items/client-icons/1107.png","copiada_desde_texture2d"
"11070","artresourcesv2/ui/texture/goods/11070","ui/texture_v2/goods/goods_5_110.assetbundle","11070__bc2ede0005__-2481685089661414297.png","assets/images/items/client-icons/11070.png","copiada_desde_texture2d"
"110712","artresourcesv2/ui/texture/goods/110712","ui/texture_v2/goods/goods_6_110.assetbundle","110712__9d65739731__4138117766044312542.png","assets/images/items/client-icons/110712.png","copiada_desde_texture2d"
"1108","artresourcesv2/ui/texture/goods/1108","ui/texture_v2/goods/goods_4_11.assetbundle","1108__905750ab64__6929719948485746875.png","assets/images/items/client-icons/1108.png","copiada_desde_texture2d"
"11080","artresourcesv2/ui/texture/goods/11080","ui/texture_v2/goods/goods_5_110.assetbundle","11080__bc2ede0005__-6934082160133082348.png","assets/images/items/client-icons/11080.png","copiada_desde_texture2d"
"110812","artresourcesv2/ui/texture/goods/110812","ui/texture_v2/goods/goods_6_110.assetbundle","110812__9d65739731__4509888929063303015.png","assets/images/items/client-icons/110812.png","copiada_desde_texture2d"
"1109","artresourcesv2/ui/texture/goods/1109","ui/texture_v2/goods/goods_4_11.assetbundle","1109__905750ab64__-3287222556445855960.png","assets/images/items/client-icons/1109.png","copiada_desde_texture2d"
"11090","artresourcesv2/ui/texture/goods/11090","ui/texture_v2/goods/goods_5_110.assetbundle","11090__bc2ede0005__-5404432676858736806.png","assets/images/items/client-icons/11090.png","copiada_desde_texture2d"
"1110","artresourcesv2/ui/texture/goods/1110","ui/texture_v2/goods/goods_4_11.assetbundle","1110__905750ab64__-1011469564590412865.png","assets/images/items/client-icons/1110.png","copiada_desde_texture2d"
"111010001","artresourcesv2/ui/texture/goods/111010001","ui/texture_v2/goods/goods_9_111010.assetbundle","111010001__759256f604__-3648425044855169793.png","assets/images/items/client-icons/111010001.png","copiada_desde_texture2d"
"111010002","artresourcesv2/ui/texture/goods/111010002","ui/texture_v2/goods/goods_9_111010.assetbundle","111010002__759256f604__-4228247078162975785.png","assets/images/items/client-icons/111010002.png","copiada_desde_texture2d"
"111010003","artresourcesv2/ui/texture/goods/111010003","ui/texture_v2/goods/goods_9_111010.assetbundle","111010003__759256f604__1374430380180141727.png","assets/images/items/client-icons/111010003.png","copiada_desde_texture2d"
"111010004","artresourcesv2/ui/texture/goods/111010004","ui/texture_v2/goods/goods_9_111010.assetbundle","111010004__759256f604__1193445825789477011.png","assets/images/items/client-icons/111010004.png","copiada_desde_texture2d"
"111010005","artresourcesv2/ui/texture/goods/111010005","ui/texture_v2/goods/goods_9_111010.assetbundle","111010005__759256f604__3209911609611192701.png","assets/images/items/client-icons/111010005.png","copiada_desde_texture2d"
"111010006","artresourcesv2/ui/texture/goods/111010006","ui/texture_v2/goods/goods_9_111010.assetbundle","111010006__759256f604__-6274846493486663185.png","assets/images/items/client-icons/111010006.png","copiada_desde_texture2d"
"111010007","artresourcesv2/ui/texture/goods/111010007","ui/texture_v2/goods/goods_9_111010.assetbundle","111010007__759256f604__-509058248565929128.png","assets/images/items/client-icons/111010007.png","copiada_desde_texture2d"
"111010008","artresourcesv2/ui/texture/goods/111010008","ui/texture_v2/goods/goods_9_111010.assetbundle","111010008__759256f604__8007593446622962010.png","assets/images/items/client-icons/111010008.png","copiada_desde_texture2d"
"111010009","artresourcesv2/ui/texture/goods/111010009","ui/texture_v2/goods/goods_9_111010.assetbundle","111010009__759256f604__697467779003567491.png","assets/images/items/client-icons/111010009.png","copiada_desde_texture2d"
"111010010","artresourcesv2/ui/texture/goods/111010010","ui/texture_v2/goods/goods_9_111010.assetbundle","111010010__759256f604__167654001538345783.png","assets/images/items/client-icons/111010010.png","copiada_desde_texture2d"
"111010011","artresourcesv2/ui/texture/goods/111010011","ui/texture_v2/goods/goods_9_111010.assetbundle","111010011__759256f604__-5620506691530715781.png","assets/images/items/client-icons/111010011.png","copiada_desde_texture2d"
"111010012","artresourcesv2/ui/texture/goods/111010012","ui/texture_v2/goods/goods_9_111010.assetbundle","111010012__759256f604__3069348248583827770.png","assets/images/items/client-icons/111010012.png","copiada_desde_texture2d"
"111010013","artresourcesv2/ui/texture/goods/111010013","ui/texture_v2/goods/goods_9_111010.assetbundle","111010013__759256f604__8062197016542496970.png","assets/images/items/client-icons/111010013.png","copiada_desde_texture2d"
"1111","artresourcesv2/ui/texture/goods/1111","ui/texture_v2/goods/goods_4_11.assetbundle","1111__905750ab64__-3121961255534402673.png","assets/images/items/client-icons/1111.png","copiada_desde_texture2d"
"11111201","artresourcesv2/ui/texture/goods/11111201","ui/texture_v2/goods/goods_8_11111.assetbundle","11111201__3b6ed20adc__-8358473395564724210.png","assets/images/items/client-icons/11111201.png","copiada_desde_texture2d"
"11111202","artresourcesv2/ui/texture/goods/11111202","ui/texture_v2/goods/goods_8_11111.assetbundle","11111202__3b6ed20adc__5075404481558879009.png","assets/images/items/client-icons/11111202.png","copiada_desde_texture2d"
"11111203","artresourcesv2/ui/texture/goods/11111203","ui/texture_v2/goods/goods_8_11111.assetbundle","11111203__3b6ed20adc__-1221845441672075688.png","assets/images/items/client-icons/11111203.png","copiada_desde_texture2d"
"1112","artresourcesv2/ui/texture/goods/1112","ui/texture_v2/goods/goods_4_11.assetbundle","1112__998e01eecc__-3009176420611321740.png","assets/images/items/client-icons/1112.png","copiada_desde_texture2d"
"1113","artresourcesv2/ui/texture/goods/1113","ui/texture_v2/goods/goods_4_11.assetbundle","1113__998e01eecc__8989086943745002783.png","assets/images/items/client-icons/1113.png","copiada_desde_texture2d"
