"id","nombre","descripcion","go_to","source_names","source_match_count","icono","keywords","nombre_estado","descripcion_estado","fuente"
"46051087","Footprint Placeholder","","6058","","0","assets/images/game-data/goods/46051087.png","footprint | placeholder","extraido","faltante","goods-items-index.csv"
"46051088","Footprint Placeholder","","6058","","0","assets/images/game-data/goods/46051088.png","footprint | placeholder","extraido","faltante","goods-items-index.csv"
"46051089","Footprint Placeholder","","6058","","0","assets/images/game-data/goods/46051089.png","footprint | placeholder","extraido","faltante","goods-items-index.csv"
"46051090","Footprint Placeholder","","6058","","0","assets/images/game-data/goods/46051090.png","footprint | placeholder","extraido","faltante","goods-items-index.csv"
"46051091","Footprint Placeholder","","6058","","0","assets/images/game-data/goods/46051091.png","footprint | placeholder","extraido","faltante","goods-items-index.csv"
"46051092","Footprint Placeholder","","6058","","0","assets/images/game-data/goods/46051092.png","footprint | placeholder","extraido","faltante","goods-items-index.csv"
"46051093","Footprint Placeholder","","6058","","0","assets/images/game-data/goods/46051093.png","footprint | placeholder","extraido","faltante","goods-items-index.csv"
"46051094","Footprint Placeholder","","6058","","0","assets/images/game-data/goods/46051094.png","footprint | placeholder","extraido","faltante","goods-items-index.csv"
"46051095","Footprint Placeholder","","6058","","0","assets/images/game-data/goods/46051095.png","footprint | placeholder","extraido","faltante","goods-items-index.csv"
"46051096","Footprint Placeholder","","6058","","0","assets/images/game-data/goods/46051096.png","footprint | placeholder","extraido","faltante","goods-items-index.csv"
"46051097","Footprint Placeholder","","6058","","0","assets/images/game-data/goods/46051097.png","footprint | placeholder","extraido","faltante","goods-items-index.csv"
"46051098","Footprint Placeholder","","6058","","0","assets/images/game-data/goods/46051098.png","footprint | placeholder","extraido","faltante","goods-items-index.csv"
"46051099","Footprint Placeholder","","6058","","0","assets/images/game-data/goods/46051099.png","footprint | placeholder","extraido","faltante","goods-items-index.csv"
"46051100","Footprint Placeholder","","6058","","0","assets/images/game-data/goods/46051100.png","footprint | placeholder","extraido","faltante","goods-items-index.csv"
"46051101","Footprint Placeholder","","6058","","0","assets/images/game-data/goods/46051101.png","footprint | placeholder","extraido","faltante","goods-items-index.csv"
"46051102","Footprint Placeholder","","6058","","0","assets/images/game-data/goods/46051102.png","footprint | placeholder","extraido","faltante","goods-items-index.csv"
"46051103","Footprint Placeholder","","6058","","0","assets/images/game-data/goods/46051103.png","footprint | placeholder","extraido","faltante","goods-items-index.csv"
"46051104","Footprint Placeholder","","6058","","0","assets/images/game-data/goods/46051104.png","footprint | placeholder","extraido","faltante","goods-items-index.csv"
"46051105","Footprint Placeholder","","6058","","0","assets/images/game-data/goods/46051105.png","footprint | placeholder","extraido","faltante","goods-items-index.csv"
"46051106","Footprint Placeholder","","6058","","0","assets/images/game-data/goods/46051106.png","footprint | placeholder","extraido","faltante","goods-items-index.csv"
"46051107","Footprint Placeholder","","6058","","0","assets/images/game-data/goods/46051107.png","footprint | placeholder","extraido","faltante","goods-items-index.csv"
"46051108","Footprint Placeholder","","6058","","0","assets/images/game-data/goods/46051108.png","footprint | placeholder","extraido","faltante","goods-items-index.csv"
"46051109","Footprint Placeholder","","6058","","0","assets/images/game-data/goods/46051109.png","footprint | placeholder","extraido","faltante","goods-items-index.csv"
"46051110","Footprint Placeholder","","6058","","0","assets/images/game-data/goods/46051110.png","footprint | placeholder","extraido","faltante","goods-items-index.csv"
"46051111","Footprint Placeholder","","6058","","0","assets/images/game-data/goods/46051111.png","footprint | placeholder","extraido","faltante","goods-items-index.csv"
"46051112","Footprint Placeholder","","6058","","0","assets/images/game-data/goods/46051112.png","footprint | placeholder","extraido","faltante","goods-items-index.csv"
"46051113","Footprint Placeholder","","6058","","0","assets/images/game-data/goods/46051113.png","footprint | placeholder","extraido","faltante","goods-items-index.csv"
"46051114","Footprint Placeholder","","6058","","0","assets/images/game-data/goods/46051114.png","footprint | placeholder","extraido","faltante","goods-items-index.csv"
"46051115","Footprint Placeholder","","6058","","0","assets/images/game-data/goods/46051115.png","footprint | placeholder","extraido","faltante","goods-items-index.csv"
"46051116","Footprint Placeholder","","6058","","0","assets/images/game-data/goods/46051116.png","footprint | placeholder","extraido","faltante","goods-items-index.csv"
"46051117","Footprint Placeholder","","6058","","0","assets/images/game-data/goods/46051117.png","footprint | placeholder","extraido","faltante","goods-items-index.csv"
"46051118","Footprint Placeholder","","6058","","0","assets/images/game-data/goods/46051118.png","footprint | placeholder","extraido","faltante","goods-items-index.csv"
"46051119","Footprint Placeholder","","6058","","0","assets/images/game-data/goods/46051119.png","footprint | placeholder","extraido","faltante","goods-items-index.csv"
"46051120","Footprint Placeholder","","6058","","0","assets/images/game-data/goods/46051120.png","footprint | placeholder","extraido","faltante","goods-items-index.csv"
"46051121","Footprint Placeholder","","6058","","0","assets/images/game-data/goods/46051121.png","footprint | placeholder","extraido","faltante","goods-items-index.csv"
"46051122","Footprint Placeholder","","6058","","0","assets/images/game-data/goods/46051122.png","footprint | placeholder","extraido","faltante","goods-items-index.csv"
"46051123","Footprint Placeholder","","6058","","0","assets/images/game-data/goods/46051123.png","footprint | placeholder","extraido","faltante","goods-items-index.csv"
"46051124","Footprint Placeholder","","6058","","0","assets/images/game-data/goods/46051124.png","footprint | placeholder","extraido","faltante","goods-items-index.csv"
"46051125","Footprint Placeholder","","6058","","0","assets/images/game-data/goods/46051125.png","footprint | placeholder","extraido","faltante","goods-items-index.csv"
"46051126","Footprint Placeholder","","6058","","0","assets/images/game-data/goods/46051126.png","footprint | placeholder","extraido","faltante","goods-items-index.csv"
"46051127","Footprint Placeholder","","6058","","0","assets/images/game-data/goods/46051127.png","footprint | placeholder","extraido","faltante","goods-items-index.csv"
"46051128","Footprint Placeholder","","6058","","0","assets/images/game-data/goods/46051128.png","footprint | placeholder","extraido","faltante","goods-items-index.csv"
"46051129","Footprint Placeholder","","6058","","0","assets/images/game-data/goods/46051129.png","footprint | placeholder","extraido","faltante","goods-items-index.csv"
"46051130","Footprint Placeholder","","6058","","0","assets/images/game-data/goods/46051130.png","footprint | placeholder","extraido","faltante","goods-items-index.csv"
"46051131","Footprint Placeholder","","6058","","0","assets/images/game-data/goods/46051131.png","footprint | placeholder","extraido","faltante","goods-items-index.csv"
"46051132","Footprint Placeholder","","6058","","0","assets/images/game-data/goods/46051132.png","footprint | placeholder","extraido","faltante","goods-items-index.csv"
"46051133","Footprint Placeholder","","6058","","0","assets/images/game-data/goods/46051133.png","footprint | placeholder","extraido","faltante","goods-items-index.csv"
"46051134","Footprint Placeholder","","6058","","0","assets/images/game-data/goods/46051134.png","footprint | placeholder","extraido","faltante","goods-items-index.csv"
"46051135","Footprint Placeholder","","6058","","0","assets/images/game-data/goods/46051135.png","footprint | placeholder","extraido","faltante","goods-items-index.csv"
"46051136","Footprint Placeholder","","6058","","0","assets/images/game-data/goods/46051136.png","footprint | placeholder","extraido","faltante","goods-items-index.csv"
"46051137","Footprint Placeholder","","6058","","0","assets/images/game-data/goods/46051137.png","footprint | placeholder","extraido","faltante","goods-items-index.csv"
"46051138","Footprint Placeholder","","6058","","0","assets/images/game-data/goods/46051138.png","footprint | placeholder","extraido","faltante","goods-items-index.csv"
"46051139","Footprint Placeholder","","6058","","0","assets/images/game-data/goods/46051139.png","footprint | placeholder","extraido","faltante","goods-items-index.csv"
"46051140","Footprint Placeholder","","6058","","0","assets/images/game-data/goods/46051140.png","footprint | placeholder","extraido","faltante","goods-items-index.csv"
"46051141","Footprint Placeholder","","6058","","0","assets/images/game-data/goods/46051141.png","footprint | placeholder","extraido","faltante","goods-items-index.csv"
"46051142","Footprint Placeholder","","6058","","0","assets/images/game-data/goods/46051142.png","footprint | placeholder","extraido","faltante","goods-items-index.csv"
"46051143","Footprint Placeholder","","6058","","0","assets/images/game-data/goods/46051143.png","footprint | placeholder","extraido","faltante","goods-items-index.csv"
"46051144","Footprint Placeholder","","6058","","0","assets/images/game-data/goods/46051144.png","footprint | placeholder","extraido","faltante","goods-items-index.csv"
"46051145","Footprint Placeholder","","6058","","0","assets/images/game-data/goods/46051145.png","footprint | placeholder","extraido","faltante","goods-items-index.csv"
"46051146","Footprint Placeholder","","6058","","0","assets/images/game-data/goods/46051146.png","footprint | placeholder","extraido","faltante","goods-items-index.csv"
"46051147","Footprint Placeholder","","6058","","0","assets/images/game-data/goods/46051147.png","footprint | placeholder","extraido","faltante","goods-items-index.csv"
"46051148","Footprint Placeholder","","6058","","0","assets/images/game-data/goods/46051148.png","footprint | placeholder","extraido","faltante","goods-items-index.csv"
"42015044","Forest Whisper - Gentleman","Used to activate or improve Archive - Forest Whisper - F","9001","","0","assets/images/game-data/goods/42015044.png","forest | whisper | gentleman | used | activate | improve | archive","extraido","extraida","goods-items-index.csv"
"42015043","Forest Whisper - Lady","Used to activate or improve Archive - Skyveil Melody - M","9001","","0","assets/images/game-data/goods/42015043.png","forest | whisper | lady | used | activate | improve | archive | skyveil | melody","extraido","extraida","goods-items-index.csv"
"45071017","Formless Spring - Nostalgia","","9134","","0","assets/images/game-data/goods/45071017.png","formless | spring | nostalgia","extraido","faltante","goods-items-index.csv"
"45072018","Formless Summer - Emerald","","9134","","0","assets/images/game-data/goods/45072018.png","formless | summer | emerald","extraido","faltante","goods-items-index.csv"
"46160006","Fortune Cat Throne","","5","Artifact Gear | Epic Chest | Footprint Skin | Gear Enchantment | Prefix Set | Rune | Talisman Star Up","7","assets/images/game-data/goods/46160006.png","fortune | cat | throne","extraido","faltante","goods-items-index.csv"
"48170005","Frenzy Blade","","0","Activeness Chest | Activeness Pass | Alliance Beast | Alliance Pass | Ancient Vein | Antique | Arcadia Search | Archive Jump ID | Arena Points Chest | Array System | Attire Competition | Ball Present | Celestial Realm | Compass | Contest Deal | Customize Title | Daily Pack | Daily Rebate | Daily Spending | Daily Top-Up | Divine Compass | Divinity System | Dragon Treasure | Drakefire Legacy | Exchange Store | Expedition | Extreme Challenge | Fairyland Escort | Fairyland Quest | Fairyland Trade | Find NPC | First Top-Up | Fishing | Fishing Interface | Five Spirits Demon Seal | Fortune Deluxe Gift | Fortune Voucher | Free Deal | Friend | Friend's Gift | Fund Investment | Fuse | Gear Awakening | Glyph | Godsend System | Guild Chest | Guild Renaming | Holyweapon Descent | icon | Immortal Trial | Level Rewards | Loot Crate Opening | Lucky Freebie | Lucky Smash Egg | Mandate | Mandate Appraisal | Maze Treasure Search | Merit Chest | Mine Expedition | Mirage Arcadia | Monthly Card Weekly Card | New Server Co-buy | New Server Goal | Noah Vault | Northern Abyss | Number Collection Draw | Official's Salary | Path of Growth | Phoenix Feather Treasure | Point Master | Realm Clash | Road to Immortal | Rune Chest | Rune Crafting | Sacred Mountain Realm | Sea Palace Arcadia | Server Treasure Search | Single Top-Up Rebate | Skill System | Snow Exploration | Soul System | Spending Contest | Spirit Awakening | Spirit Clash | Spirit Root Fuse | Spirit Root System | Spirit Spring Trove | Technique | Technique DTC | Time Adventure | Time Arcadia | Time Realm | Timeforge Trial | Total Top-Up | Treasure Hunt | Trinket System | type | Verdure Shrine | Warrior's Challenge | Wishing Tower | Xenobeast","101","assets/images/game-data/goods/48170005.png","frenzy | blade","extraido","faltante","goods-items-index.csv"
"42019118","Frost's Descent Archive","Used to activate or improve Archive - Cold Dew","9001","","0","assets/images/game-data/goods/42019118.png","frost | descent | archive | used | activate | improve | cold | dew","extraido","extraida","goods-items-index.csv"
"48190006","Frost-proof Annulus","","0","Activeness Chest | Activeness Pass | Alliance Beast | Alliance Pass | Ancient Vein | Antique | Arcadia Search | Archive Jump ID | Arena Points Chest | Array System | Attire Competition | Ball Present | Celestial Realm | Compass | Contest Deal | Customize Title | Daily Pack | Daily Rebate | Daily Spending | Daily Top-Up | Divine Compass | Divinity System | Dragon Treasure | Drakefire Legacy | Exchange Store | Expedition | Extreme Challenge | Fairyland Escort | Fairyland Quest | Fairyland Trade | Find NPC | First Top-Up | Fishing | Fishing Interface | Five Spirits Demon Seal | Fortune Deluxe Gift | Fortune Voucher | Free Deal | Friend | Friend's Gift | Fund Investment | Fuse | Gear Awakening | Glyph | Godsend System | Guild Chest | Guild Renaming | Holyweapon Descent | icon | Immortal Trial | Level Rewards | Loot Crate Opening | Lucky Freebie | Lucky Smash Egg | Mandate | Mandate Appraisal | Maze Treasure Search | Merit Chest | Mine Expedition | Mirage Arcadia | Monthly Card Weekly Card | New Server Co-buy | New Server Goal | Noah Vault | Northern Abyss | Number Collection Draw | Official's Salary | Path of Growth | Phoenix Feather Treasure | Point Master | Realm Clash | Road to Immortal | Rune Chest | Rune Crafting | Sacred Mountain Realm | Sea Palace Arcadia | Server Treasure Search | Single Top-Up Rebate | Skill System | Snow Exploration | Soul System | Spending Contest | Spirit Awakening | Spirit Clash | Spirit Root Fuse | Spirit Root System | Spirit Spring Trove | Technique | Technique DTC | Time Adventure | Time Arcadia | Time Realm | Timeforge Trial | Total Top-Up | Treasure Hunt | Trinket System | type | Verdure Shrine | Warrior's Challenge | Wishing Tower | Xenobeast","101","assets/images/game-data/goods/48190006.png","frost | proof | annulus","extraido","faltante","goods-items-index.csv"
"46052164","Frosted Air - Emerald","","6058","","0","assets/images/game-data/goods/46052164.png","frosted | air | emerald","extraido","faltante","goods-items-index.csv"
"46055164","Frosted Air - Ethereal","","6058","","0","assets/images/game-data/goods/46055164.png","frosted | air | ethereal","extraido","faltante","goods-items-index.csv"
"46051164","Frosted Air - Green","","6058","","0","assets/images/game-data/goods/46051164.png","frosted | air | green","extraido","faltante","goods-items-index.csv"
"46053164","Frosted Air - Nostalgia","","6058","","0","assets/images/game-data/goods/46053164.png","frosted | air | nostalgia","extraido","faltante","goods-items-index.csv"
"46054164","Frosted Air - Rouge","","6058","","0","assets/images/game-data/goods/46054164.png","frosted | air | rouge","extraido","faltante","goods-items-index.csv"
"42015055","Frosted Lotus - Gentleman","Used to activate or improve Archive - Sea Wonders - M","9001","","0","assets/images/game-data/goods/42015055.png","frosted | lotus | gentleman | used | activate | improve | archive | sea | wonders","extraido","extraida","goods-items-index.csv"
"42015056","Frosted Lotus - Lady","Used to activate or improve Archive - Frosted Lotus - M","9001","","0","assets/images/game-data/goods/42015056.png","frosted | lotus | lady | used | activate | improve | archive","extraido","extraida","goods-items-index.csv"
"23019459","Frostfire Dragon","","6055","","0","assets/images/game-data/goods/23019459.png","frostfire | dragon","extraido","faltante","goods-items-index.csv"
"48180005","Frozen","","0","Activeness Chest | Activeness Pass | Alliance Beast | Alliance Pass | Ancient Vein | Antique | Arcadia Search | Archive Jump ID | Arena Points Chest | Array System | Attire Competition | Ball Present | Celestial Realm | Compass | Contest Deal | Customize Title | Daily Pack | Daily Rebate | Daily Spending | Daily Top-Up | Divine Compass | Divinity System | Dragon Treasure | Drakefire Legacy | Exchange Store | Expedition | Extreme Challenge | Fairyland Escort | Fairyland Quest | Fairyland Trade | Find NPC | First Top-Up | Fishing | Fishing Interface | Five Spirits Demon Seal | Fortune Deluxe Gift | Fortune Voucher | Free Deal | Friend | Friend's Gift | Fund Investment | Fuse | Gear Awakening | Glyph | Godsend System | Guild Chest | Guild Renaming | Holyweapon Descent | icon | Immortal Trial | Level Rewards | Loot Crate Opening | Lucky Freebie | Lucky Smash Egg | Mandate | Mandate Appraisal | Maze Treasure Search | Merit Chest | Mine Expedition | Mirage Arcadia | Monthly Card Weekly Card | New Server Co-buy | New Server Goal | Noah Vault | Northern Abyss | Number Collection Draw | Official's Salary | Path of Growth | Phoenix Feather Treasure | Point Master | Realm Clash | Road to Immortal | Rune Chest | Rune Crafting | Sacred Mountain Realm | Sea Palace Arcadia | Server Treasure Search | Single Top-Up Rebate | Skill System | Snow Exploration | Soul System | Spending Contest | Spirit Awakening | Spirit Clash | Spirit Root Fuse | Spirit Root System | Spirit Spring Trove | Technique | Technique DTC | Time Adventure | Time Arcadia | Time Realm | Timeforge Trial | Total Top-Up | Treasure Hunt | Trinket System | type | Verdure Shrine | Warrior's Challenge | Wishing Tower | Xenobeast","101","assets/images/game-data/goods/48180005.png","frozen","extraido","faltante","goods-items-index.csv"
"42015002","Frozen Miracle - Gentleman","Used to activate or improve Archive - Frozen Miracle - F","9001","","0","assets/images/game-data/goods/42015002.png","frozen | miracle | gentleman | used | activate | improve | archive","extraido","extraida","goods-items-index.csv"
"42015001","Frozen Miracle - Lady","Used to activate or improve Archive - King of Mount Hua","9001","","0","assets/images/game-data/goods/42015001.png","frozen | miracle | lady | used | activate | improve | archive | king | mount | hua","extraido","extraida","goods-items-index.csv"
"46052150","Galaxy Star - Emerald","","6058","","0","assets/images/game-data/goods/46052150.png","galaxy | star | emerald","extraido","faltante","goods-items-index.csv"
"46055150","Galaxy Star - Ethereal","","6058","","0","assets/images/game-data/goods/46055150.png","galaxy | star | ethereal","extraido","faltante","goods-items-index.csv"
"46051150","Galaxy Star - Green","","6026","","0","assets/images/game-data/goods/46051150.png","galaxy | star | green","extraido","faltante","goods-items-index.csv"
"46053150","Galaxy Star - Nostalgia","","6058","","0","assets/images/game-data/goods/46053150.png","galaxy | star | nostalgia","extraido","faltante","goods-items-index.csv"
"46054150","Galaxy Star - Rouge","","6058","","0","assets/images/game-data/goods/46054150.png","galaxy | star | rouge","extraido","faltante","goods-items-index.csv"
"23019020","Genesis Dragon","","6055","","0","assets/images/game-data/goods/23019020.png","genesis | dragon","extraido","faltante","goods-items-index.csv"
"42015063","Ginkgo Fall - Gentleman","Used to activate or improve Archive - Timeless Era - M","9001","","0","assets/images/game-data/goods/42015063.png","ginkgo | fall | gentleman | used | activate | improve | archive | timeless | era","extraido","extraida","goods-items-index.csv"
"42015064","Ginkgo Fall - Lady","Used to activate or improve Archive - Ginkgo Fall - M","9001","","0","assets/images/game-data/goods/42015064.png","ginkgo | fall | lady | used | activate | improve | archive","extraido","extraida","goods-items-index.csv"
"42015050","Glamour - Gentleman","Used to activate or improve Archive - Glamour - F","9001","","0","assets/images/game-data/goods/42015050.png","glamour | gentleman | used | activate | improve | archive","extraido","extraida","goods-items-index.csv"
"42015049","Glamour - Lady","Used to activate or improve Archive - Ink Art - M","9001","","0","assets/images/game-data/goods/42015049.png","glamour | lady | used | activate | improve | archive | ink | art","extraido","extraida","goods-items-index.csv"
"46140010","Gliding Fish","","7008","","0","assets/images/game-data/goods/46140010.png","gliding | fish","extraido","faltante","goods-items-index.csv"
"42016033","Goddess Luo - Celestial Archive","Used to activate or improve Archive - Goddess Luo - Mystic","9001","","0","assets/images/game-data/goods/42016033.png","goddess | luo | celestial | archive | used | activate | improve | mystic","extraido","extraida","goods-items-index.csv"
"42016035","Goddess Luo - Divine Archive","Used to activate or improve Archive - Goddess Luo - Sacred","9001","","0","assets/images/game-data/goods/42016035.png","goddess | luo | divine | archive | used | activate | improve | sacred","extraido","extraida","goods-items-index.csv"
"42016032","Goddess Luo - Mystic Archive","Used to activate or improve Archive - Goddess Luo - Spirit","9001","","0","assets/images/game-data/goods/42016032.png","goddess | luo | mystic | archive | used | activate | improve | spirit","extraido","extraida","goods-items-index.csv"
"42016034","Goddess Luo - Sacred Archive","Used to activate or improve Archive - Goddess Luo - Sky","9001","","0","assets/images/game-data/goods/42016034.png","goddess | luo | sacred | archive | used | activate | improve | sky","extraido","extraida","goods-items-index.csv"
"42016031","Goddess Luo - Spirit Archive","Used to activate or improve Archive - Jiang Ziya - Divine","9001","","0","assets/images/game-data/goods/42016031.png","goddess | luo | spirit | archive | used | activate | improve | jiang | ziya | divine","extraido","extraida","goods-items-index.csv"
"48190009","Godking's Seal","","0","Activeness Chest | Activeness Pass | Alliance Beast | Alliance Pass | Ancient Vein | Antique | Arcadia Search | Archive Jump ID | Arena Points Chest | Array System | Attire Competition | Ball Present | Celestial Realm | Compass | Contest Deal | Customize Title | Daily Pack | Daily Rebate | Daily Spending | Daily Top-Up | Divine Compass | Divinity System | Dragon Treasure | Drakefire Legacy | Exchange Store | Expedition | Extreme Challenge | Fairyland Escort | Fairyland Quest | Fairyland Trade | Find NPC | First Top-Up | Fishing | Fishing Interface | Five Spirits Demon Seal | Fortune Deluxe Gift | Fortune Voucher | Free Deal | Friend | Friend's Gift | Fund Investment | Fuse | Gear Awakening | Glyph | Godsend System | Guild Chest | Guild Renaming | Holyweapon Descent | icon | Immortal Trial | Level Rewards | Loot Crate Opening | Lucky Freebie | Lucky Smash Egg | Mandate | Mandate Appraisal | Maze Treasure Search | Merit Chest | Mine Expedition | Mirage Arcadia | Monthly Card Weekly Card | New Server Co-buy | New Server Goal | Noah Vault | Northern Abyss | Number Collection Draw | Official's Salary | Path of Growth | Phoenix Feather Treasure | Point Master | Realm Clash | Road to Immortal | Rune Chest | Rune Crafting | Sacred Mountain Realm | Sea Palace Arcadia | Server Treasure Search | Single Top-Up Rebate | Skill System | Snow Exploration | Soul System | Spending Contest | Spirit Awakening | Spirit Clash | Spirit Root Fuse | Spirit Root System | Spirit Spring Trove | Technique | Technique DTC | Time Adventure | Time Arcadia | Time Realm | Timeforge Trial | Total Top-Up | Treasure Hunt | Trinket System | type | Verdure Shrine | Warrior's Challenge | Wishing Tower | Xenobeast","101","assets/images/game-data/goods/48190009.png","godking | seal","extraido","faltante","goods-items-index.csv"
"50040017","Gold - Trinket Gem","2 ???? ???? 2 ?? Sky - Ruined Lantern ????","6026","","0","assets/images/game-data/goods/50040017.png","gold | trinket | gem | sky | ruined | lantern","extraido","extraida","goods-items-index.csv"
"48210011","Gold Carving - Asura","","0","Activeness Chest | Activeness Pass | Alliance Beast | Alliance Pass | Ancient Vein | Antique | Arcadia Search | Archive Jump ID | Arena Points Chest | Array System | Attire Competition | Ball Present | Celestial Realm | Compass | Contest Deal | Customize Title | Daily Pack | Daily Rebate | Daily Spending | Daily Top-Up | Divine Compass | Divinity System | Dragon Treasure | Drakefire Legacy | Exchange Store | Expedition | Extreme Challenge | Fairyland Escort | Fairyland Quest | Fairyland Trade | Find NPC | First Top-Up | Fishing | Fishing Interface | Five Spirits Demon Seal | Fortune Deluxe Gift | Fortune Voucher | Free Deal | Friend | Friend's Gift | Fund Investment | Fuse | Gear Awakening | Glyph | Godsend System | Guild Chest | Guild Renaming | Holyweapon Descent | icon | Immortal Trial | Level Rewards | Loot Crate Opening | Lucky Freebie | Lucky Smash Egg | Mandate | Mandate Appraisal | Maze Treasure Search | Merit Chest | Mine Expedition | Mirage Arcadia | Monthly Card Weekly Card | New Server Co-buy | New Server Goal | Noah Vault | Northern Abyss | Number Collection Draw | Official's Salary | Path of Growth | Phoenix Feather Treasure | Point Master | Realm Clash | Road to Immortal | Rune Chest | Rune Crafting | Sacred Mountain Realm | Sea Palace Arcadia | Server Treasure Search | Single Top-Up Rebate | Skill System | Snow Exploration | Soul System | Spending Contest | Spirit Awakening | Spirit Clash | Spirit Root Fuse | Spirit Root System | Spirit Spring Trove | Technique | Technique DTC | Time Adventure | Time Arcadia | Time Realm | Timeforge Trial | Total Top-Up | Treasure Hunt | Trinket System | type | Verdure Shrine | Warrior's Challenge | Wishing Tower | Xenobeast","101","assets/images/game-data/goods/48210011.png","gold | carving | asura","extraido","faltante","goods-items-index.csv"
"48160009","Gold Carving - Azure Dragon","","0","Activeness Chest | Activeness Pass | Alliance Beast | Alliance Pass | Ancient Vein | Antique | Arcadia Search | Archive Jump ID | Arena Points Chest | Array System | Attire Competition | Ball Present | Celestial Realm | Compass | Contest Deal | Customize Title | Daily Pack | Daily Rebate | Daily Spending | Daily Top-Up | Divine Compass | Divinity System | Dragon Treasure | Drakefire Legacy | Exchange Store | Expedition | Extreme Challenge | Fairyland Escort | Fairyland Quest | Fairyland Trade | Find NPC | First Top-Up | Fishing | Fishing Interface | Five Spirits Demon Seal | Fortune Deluxe Gift | Fortune Voucher | Free Deal | Friend | Friend's Gift | Fund Investment | Fuse | Gear Awakening | Glyph | Godsend System | Guild Chest | Guild Renaming | Holyweapon Descent | icon | Immortal Trial | Level Rewards | Loot Crate Opening | Lucky Freebie | Lucky Smash Egg | Mandate | Mandate Appraisal | Maze Treasure Search | Merit Chest | Mine Expedition | Mirage Arcadia | Monthly Card Weekly Card | New Server Co-buy | New Server Goal | Noah Vault | Northern Abyss | Number Collection Draw | Official's Salary | Path of Growth | Phoenix Feather Treasure | Point Master | Realm Clash | Road to Immortal | Rune Chest | Rune Crafting | Sacred Mountain Realm | Sea Palace Arcadia | Server Treasure Search | Single Top-Up Rebate | Skill System | Snow Exploration | Soul System | Spending Contest | Spirit Awakening | Spirit Clash | Spirit Root Fuse | Spirit Root System | Spirit Spring Trove | Technique | Technique DTC | Time Adventure | Time Arcadia | Time Realm | Timeforge Trial | Total Top-Up | Treasure Hunt | Trinket System | type | Verdure Shrine | Warrior's Challenge | Wishing Tower | Xenobeast","101","assets/images/game-data/goods/48160009.png","gold | carving | azure | dragon","extraido","faltante","goods-items-index.csv"
"48160011","Gold Carving - Daji","","0","Activeness Chest | Activeness Pass | Alliance Beast | Alliance Pass | Ancient Vein | Antique | Arcadia Search | Archive Jump ID | Arena Points Chest | Array System | Attire Competition | Ball Present | Celestial Realm | Compass | Contest Deal | Customize Title | Daily Pack | Daily Rebate | Daily Spending | Daily Top-Up | Divine Compass | Divinity System | Dragon Treasure | Drakefire Legacy | Exchange Store | Expedition | Extreme Challenge | Fairyland Escort | Fairyland Quest | Fairyland Trade | Find NPC | First Top-Up | Fishing | Fishing Interface | Five Spirits Demon Seal | Fortune Deluxe Gift | Fortune Voucher | Free Deal | Friend | Friend's Gift | Fund Investment | Fuse | Gear Awakening | Glyph | Godsend System | Guild Chest | Guild Renaming | Holyweapon Descent | icon | Immortal Trial | Level Rewards | Loot Crate Opening | Lucky Freebie | Lucky Smash Egg | Mandate | Mandate Appraisal | Maze Treasure Search | Merit Chest | Mine Expedition | Mirage Arcadia | Monthly Card Weekly Card | New Server Co-buy | New Server Goal | Noah Vault | Northern Abyss | Number Collection Draw | Official's Salary | Path of Growth | Phoenix Feather Treasure | Point Master | Realm Clash | Road to Immortal | Rune Chest | Rune Crafting | Sacred Mountain Realm | Sea Palace Arcadia | Server Treasure Search | Single Top-Up Rebate | Skill System | Snow Exploration | Soul System | Spending Contest | Spirit Awakening | Spirit Clash | Spirit Root Fuse | Spirit Root System | Spirit Spring Trove | Technique | Technique DTC | Time Adventure | Time Arcadia | Time Realm | Timeforge Trial | Total Top-Up | Treasure Hunt | Trinket System | type | Verdure Shrine | Warrior's Challenge | Wishing Tower | Xenobeast","101","assets/images/game-data/goods/48160011.png","gold | carving | daji","extraido","faltante","goods-items-index.csv"
