"categoria","nombre","archivo_salida","bundle_origen","ancho","alto"
"titles","zhuansheng_title_dacheng2_cn","zhuansheng_title_dacheng2_cn__texture_v2_cn__en__rein__small_tex_all__dec3aa196c.png","texture_v2_cn\en\rein\small_tex_all.assetbundle","429","82"
"titles","zhuansheng_title_tianxian2_cn","zhuansheng_title_tianxian2_cn__texture_v2_cn__en__rein__small_tex_all__07bcc0dff2.png","texture_v2_cn\en\rein\small_tex_all.assetbundle","429","82"
"titles","zhuansheng_title_lianxu2_cn","zhuansheng_title_lianxu2_cn__texture_v2_cn__en__rein__small_tex_all__0d84e282aa.png","texture_v2_cn\en\rein\small_tex_all.assetbundle","460","82"
"titles","zhuansheng_title_yingbian2_cn","zhuansheng_title_yingbian2_cn__texture_v2_cn__en__rein__small_tex_all__7528ff3ae7.png","texture_v2_cn\en\rein\small_tex_all.assetbundle","429","82"
"titles","zhuansheng_title_hedao2_cn","zhuansheng_title_hedao2_cn__texture_v2_cn__en__rein__small_tex_all__e95f0d1400.png","texture_v2_cn\en\rein\small_tex_all.assetbundle","431","82"
"titles","zhuansheng_title_jindan_cn","zhuansheng_title_jindan_cn__texture_v2_cn__en__rein__small_tex_all__b66c9a9005.png","texture_v2_cn\en\rein\small_tex_all.assetbundle","429","82"
"titles","zhuansheng_title_huashen1_cn","zhuansheng_title_huashen1_cn__texture_v2_cn__en__rein__small_tex_all__4e9989b311.png","texture_v2_cn\en\rein\small_tex_all.assetbundle","431","82"
"titles","zhuansheng_title_jinxian1_cn","zhuansheng_title_jinxian1_cn__texture_v2_cn__en__rein__small_tex_all__3f5e9c66ba.png","texture_v2_cn\en\rein\small_tex_all.assetbundle","429","82"
"titles","zhuansheng_title_duanti_cn","zhuansheng_title_duanti_cn__texture_v2_cn__en__rein__small_tex_all__c11a185aec.png","texture_v2_cn\en\rein\small_tex_all.assetbundle","429","82"
"titles","zhuansheng_title_daozu1_cn","zhuansheng_title_daozu1_cn__texture_v2_cn__en__rein__small_tex_all__50024d0aa5.png","texture_v2_cn\en\rein\small_tex_all.assetbundle","462","82"
"titles","zhuansheng_title_dujie1_cn","zhuansheng_title_dujie1_cn__texture_v2_cn__en__rein__small_tex_all__6ed00a207a.png","texture_v2_cn\en\rein\small_tex_all.assetbundle","429","82"
"titles","zhuansheng_title_daluo1_cn","zhuansheng_title_daluo1_cn__texture_v2_cn__en__rein__small_tex_all__ed670ba13b.png","texture_v2_cn\en\rein\small_tex_all.assetbundle","429","82"
"titles","zhuansheng_title_poying1_cn","zhuansheng_title_poying1_cn__texture_v2_cn__en__rein__small_tex_all__e5cf9b84c0.png","texture_v2_cn\en\rein\small_tex_all.assetbundle","429","82"
"titles","zhuansheng_title_jinxian2_cn","zhuansheng_title_jinxian2_cn__texture_v2_cn__en__rein__small_tex_all__6a1d6047af.png","texture_v2_cn\en\rein\small_tex_all.assetbundle","429","82"
"titles","zhuansheng_title_zhenxian1_cn","zhuansheng_title_zhenxian1_cn__texture_v2_cn__en__rein__small_tex_all__e4c513b003.png","texture_v2_cn\en\rein\small_tex_all.assetbundle","429","82"
"titles","zhuansheng_title_yuanying1_cn","zhuansheng_title_yuanying1_cn__texture_v2_cn__en__rein__small_tex_all__f87d4a8d31.png","texture_v2_cn\en\rein\small_tex_all.assetbundle","449","82"
"titles","zhuansheng_title_heti1_cn","zhuansheng_title_heti1_cn__texture_v2_cn__en__rein__small_tex_all__3ca3fa2e45.png","texture_v2_cn\en\rein\small_tex_all.assetbundle","429","82"
"titles","zhuansheng_title_fenshen2_cn","zhuansheng_title_fenshen2_cn__texture_v2_cn__en__rein__small_tex_all__d9abfd6357.png","texture_v2_cn\en\rein\small_tex_all.assetbundle","429","82"
"titles","zhuansheng_title_zhunsheng2_cn","zhuansheng_title_zhunsheng2_cn__texture_v2_cn__en__rein__small_tex_all__72511aae95.png","texture_v2_cn\en\rein\small_tex_all.assetbundle","429","82"
"titles","zhuansheng_title_poying2_cn","zhuansheng_title_poying2_cn__texture_v2_cn__en__rein__small_tex_all__3288a99b8e.png","texture_v2_cn\en\rein\small_tex_all.assetbundle","429","82"
"titles","zhuansheng_title_zhunsheng1_cn","zhuansheng_title_zhunsheng1_cn__texture_v2_cn__en__rein__small_tex_all__1d60953861.png","texture_v2_cn\en\rein\small_tex_all.assetbundle","429","82"
"titles","zhuansheng_title_tianxian1_cn","zhuansheng_title_tianxian1_cn__texture_v2_cn__en__rein__small_tex_all__0ebe3d1a71.png","texture_v2_cn\en\rein\small_tex_all.assetbundle","429","82"
"titles","zhuansheng_title_daluo2_cn","zhuansheng_title_daluo2_cn__texture_v2_cn__en__rein__small_tex_all__9f3190bb33.png","texture_v2_cn\en\rein\small_tex_all.assetbundle","429","82"
"titles","zhuansheng_title_yuanying2_cn","zhuansheng_title_yuanying2_cn__texture_v2_cn__en__rein__small_tex_all__6ef7a04c30.png","texture_v2_cn\en\rein\small_tex_all.assetbundle","449","82"
"titles","zhuansheng_title_zhuji_cn","zhuansheng_title_zhuji_cn__texture_v2_cn__en__rein__small_tex_all__9e938163aa.png","texture_v2_cn\en\rein\small_tex_all.assetbundle","429","82"
"titles","swyj_tzcg_title_cn","swyj_tzcg_title_cn__texture_v2_cn__en__relic__small_tex_all__613884ff2b.png","texture_v2_cn\en\relic\small_tex_all.assetbundle","589","143"
"titles","swyj_7_title_cn","swyj_7_title_cn__texture_v2_cn__en__relic__small_tex_all__8f692ca12e.png","texture_v2_cn\en\relic\small_tex_all.assetbundle","51","84"
"titles","swyj_8_title_cn","swyj_8_title_cn__texture_v2_cn__en__relic__small_tex_all__3035831b06.png","texture_v2_cn\en\relic\small_tex_all.assetbundle","61","74"
"titles","swyj_3_title_cn","swyj_3_title_cn__texture_v2_cn__en__relic__small_tex_all__81268cbfad.png","texture_v2_cn\en\relic\small_tex_all.assetbundle","58","79"
"titles","swyj_9_title_cn","swyj_9_title_cn__texture_v2_cn__en__relic__small_tex_all__b6e0dcf0af.png","texture_v2_cn\en\relic\small_tex_all.assetbundle","46","74"
"titles","swyj_tzsb_title_cn","swyj_tzsb_title_cn__texture_v2_cn__en__relic__small_tex_all__85666775d3.png","texture_v2_cn\en\relic\small_tex_all.assetbundle","554","143"
"titles","swyj_6_title_cn","swyj_6_title_cn__texture_v2_cn__en__relic__small_tex_all__6f35d75e60.png","texture_v2_cn\en\relic\small_tex_all.assetbundle","53","79"
"titles","swyj_2_title_cn","swyj_2_title_cn__texture_v2_cn__en__relic__small_tex_all__47036e4998.png","texture_v2_cn\en\relic\small_tex_all.assetbundle","63","70"
"titles","swyj_5_title_cn","swyj_5_title_cn__texture_v2_cn__en__relic__small_tex_all__1c00dd2ffc.png","texture_v2_cn\en\relic\small_tex_all.assetbundle","57","74"
"titles","swyj_4_title_cn","swyj_4_title_cn__texture_v2_cn__en__relic__small_tex_all__774e388b4f.png","texture_v2_cn\en\relic\small_tex_all.assetbundle","60","82"
"titles","swyj_1_title_cn","swyj_1_title_cn__texture_v2_cn__en__relic__small_tex_all__cb19be9490.png","texture_v2_cn\en\relic\small_tex_all.assetbundle","43","75"
"titles","leichongfanll_title_cn","leichongfanll_title_cn__texture_v2_cn__en__seckillgift__small_tex_all__7d7919cfe3.png","texture_v2_cn\en\seckillgift\small_tex_all.assetbundle","327","48"
"titles","hongyuinbaojuan2_title_cn","hongyuinbaojuan2_title_cn__texture_v2_cn__en__sourcefiretoken__small_tex_all__7735a0775d.png","texture_v2_cn\en\sourcefiretoken\small_tex_all.assetbundle","354","83"
"titles","hongyuinbaojuan_title_cn","hongyuinbaojuan_title_cn__texture_v2_cn__en__sourcefiretoken__small_tex_all__4446da7e39.png","texture_v2_cn\en\sourcefiretoken\small_tex_all.assetbundle","626","62"
"titles","chaojimiaosha_title_cn","chaojimiaosha_title_cn__texture_v2_cn__en__superseckill__small_tex_all__3b8a2c9e7f.png","texture_v2_cn\en\superseckill\small_tex_all.assetbundle","185","31"
"titles","tiaozhanshibai_title_cn","tiaozhanshibai_title_cn__texture_v2_cn__en__teamdungeon__small_tex_all__8feec3986c.png","texture_v2_cn\en\teamdungeon\small_tex_all.assetbundle","463","135"
"titles","tiaozhanchenggong_title_cn","tiaozhanchenggong_title_cn__texture_v2_cn__en__teamdungeon__small_tex_all__6fe9c7ea7c.png","texture_v2_cn\en\teamdungeon\small_tex_all.assetbundle","368","123"
"titles","szj_title_fail_cn","szj_title_fail_cn__texture_v2_cn__en__timeborder__small_tex_all__41fc3aa735.png","texture_v2_cn\en\timeborder\small_tex_all.assetbundle","242","75"
"titles","swyj_tzcg_title_cn","swyj_tzcg_title_cn__texture_v2_cn__en__timeborder__small_tex_all__22bf0773cb.png","texture_v2_cn\en\timeborder\small_tex_all.assetbundle","589","143"
"titles","xueshejingdi_gonxitonguan_title_cn","xueshejingdi_gonxitonguan_title_cn__texture_v2_cn__en__tips__small_tex_all__fbc08cae37.png","texture_v2_cn\en\tips\small_tex_all.assetbundle","502","123"
"titles","gongxihuode_title_cn","gongxihuode_title_cn__texture_v2_cn__en__tips__small_tex_all__4a2106ff96.png","texture_v2_cn\en\tips\small_tex_all.assetbundle","317","137"
"titles","jubaopen_title_cn","jubaopen_title_cn__texture_v2_cn__en__treasurebowl__small_tex_all__64ab4f6c73.png","texture_v2_cn\en\treasurebowl\small_tex_all.assetbundle","273","33"
"titles","zuanshitequan_zxtqyhd_title_cn","zuanshitequan_zxtqyhd_title_cn__texture_v2_cn__en__vipdiamond__small_tex_all__5670127161.png","texture_v2_cn\en\vipdiamond\small_tex_all.assetbundle","813","95"
"titles","zuanshitequan_zxtqygq_title_cn","zuanshitequan_zxtqygq_title_cn__texture_v2_cn__en__vipdiamond__small_tex_all__ac0b0fba28.png","texture_v2_cn\en\vipdiamond\small_tex_all.assetbundle","813","95"
"titles","hechengxigua_ymjr_title_cn","hechengxigua_ymjr_title_cn__texture_v2_cn__en__watermelon__small_tex_all__38ae2fa4df.png","texture_v2_cn\en\watermelon\small_tex_all.assetbundle","273","46"
"titles","xuiyuanta_title_cn","xuiyuanta_title_cn__texture_v2_cn__en__wishtower__small_tex_all__cb7fc0c651.png","texture_v2_cn\en\wishtower\small_tex_all.assetbundle","128","20"
